gene	logFC
MvSl-1064-A1-R4_A1g00073	-0.809919470236329
MvSl-1064-A1-R4_A1g00112	-1.25286845349048
MvSl-1064-A1-R4_A1g00246	-0.870177676132714
MvSl-1064-A1-R4_A1g00718	-1.03997234267757
MvSl-1064-A1-R4_A1g00648	-0.643515079604386
MvSl-1064-A1-R4_A1g01282	-6.17656711296061
MvSl-1064-A1-R4_A1g01376	-0.932916599957486
MvSl-1064-A1-R4_A1g01038	-2.44804904424862
MvSl-1064-A1-R4_A1g00241	-0.662073360720249
MvSl-1064-A1-R4_A1g00242	-0.639026402783558
MvSl-1064-A1-R4_A1g00326	-12.5204325936974
MvSl-1064-A1-R4_A1g01162	-5.46680016060322
MvSl-1064-A1-R4_A1g01163	-3.61809830778806
MvSl-1064-A1-R4_A1g00835	-4.21139954916937
MvSl-1064-A1-R4_A1g01358	-1.31074222160522
MvSl-1064-A1-R4_A1g00854	-0.781634241066068
MvSl-1064-A1-R4_A1g01432	-1.15963539548225
MvSl-1064-A1-R4_A1g00956	-1.56857892827048
MvSl-1064-A1-R4_A1g00959	-1.92935936374581
MvSl-1064-A1-R4_A1g01045	-2.98502790641293
MvSl-1064-A1-R4_A1g00970	-0.873348638123395
MvSl-1064-A1-R4_A1g00804	-2.26732739470134
MvSl-1064-A1-R4_A1g01220	-3.43352633686467
MvSl-1064-A1-R4_A1g01347	-1.10086985403714
MvSl-1064-A1-R4_A1g00923	-1.14939674192045
MvSl-1064-A1-R4_A1g00453	-5.47778835800836
MvSl-1064-A1-R4_A1g00929	-2.77792479696371
MvSl-1064-A1-R4_A1g01515	-1.61854402523244
MvSl-1064-A1-R4_MC01-1g01829	-0.804351666503758
MvSl-1064-A1-R4_MC01-1g01957	-0.738982325326189
MvSl-1064-A1-R4_MC01-1g01970	-2.96653364616295
MvSl-1064-A1-R4_MC01-1g02046	-1.33482250729924
MvSl-1064-A1-R4_MC01-1g02422	-1.3083678888107
MvSl-1064-A1-R4_MC01-1g02545	-0.71292221183075
MvSl-1064-A1-R4_MC01-1g02628	-0.682538114612265
MvSl-1064-A1-R4_MC01-1g02725	-1.35929545886003
MvSl-1064-A1-R4_MC01-1g02734	-2.26729113351253
MvSl-1064-A1-R4_MC01-1g02753	-1.2585877647733
MvSl-1064-A1-R4_MC01-1g02763	-0.786327856478859
MvSl-1064-A1-R4_MC01-1g02764	-0.967982214415637
MvSl-1064-A1-R4_MC01-1g02769	-1.02544667003571
MvSl-1064-A1-R4_MC01-1g02779	-0.828548762317791
MvSl-1064-A1-R4_MC01-1g02787	-1.95930613314794
MvSl-1064-A1-R4_MC01-1g02805	-1.9391095537385
MvSl-1064-A1-R4_MC01-1g02827	-3.39796682963831
MvSl-1064-A1-R4_MC01-1g02885	-9.03658320902751
MvSl-1064-A1-R4_MC01-1g02924	-2.59060492596248
MvSl-1064-A1-R4_MC01-1g02916	-10.9138206003004
MvSl-1064-A1-R4_MC01-1g02912	-3.20888345680154
MvSl-1064-A1-R4_MC01-2g02957	-1.78254213107379
MvSl-1064-A1-R4_MC01-2g02970	-6.83440400651521
MvSl-1064-A1-R4_MC01-2g03005	-1.19313754544465
MvSl-1064-A1-R4_MC01-2g03006	-7.96272439935848
MvSl-1064-A1-R4_MC01-2g03070	-0.907754982701629
MvSl-1064-A1-R4_MC01-2g03146	-0.846469500295903
MvSl-1064-A1-R4_MC02g03205	-0.991156641627837
MvSl-1064-A1-R4_MC02g03229	-0.801401631908429
MvSl-1064-A1-R4_MC02g03274	-1.55623869693271
MvSl-1064-A1-R4_MC02g03288	-0.937752501542826
MvSl-1064-A1-R4_MC02g03327	-1.01384750206752
MvSl-1064-A1-R4_MC02g03352	-1.01374733669335
MvSl-1064-A1-R4_MC02g03373	-1.54995453683823
MvSl-1064-A1-R4_MC02g03471	-1.24906828174476
MvSl-1064-A1-R4_MC02g03515	-0.86700965260048
MvSl-1064-A1-R4_MC02g03606	-1.57161865131897
MvSl-1064-A1-R4_MC02g03617	-0.849481762383873
MvSl-1064-A1-R4_MC02g03891	-1.86885600557409
MvSl-1064-A1-R4_MC02g03922	-1.25620795461141
MvSl-1064-A1-R4_MC02g04109	-1.2743754651683
MvSl-1064-A1-R4_MC02g04206	-1.30275385053103
MvSl-1064-A1-R4_MC02g04207	-0.768739148899436
MvSl-1064-A1-R4_MC02g04208	-0.779442813250446
MvSl-1064-A1-R4_MC02g04224	-1.16503748202518
MvSl-1064-A1-R4_MC03g04423	-0.717472941471242
MvSl-1064-A1-R4_MC03g04424	-1.08817393897125
MvSl-1064-A1-R4_MC03g04539	-2.03283190501821
MvSl-1064-A1-R4_MC03g04760	-0.875667489084087
MvSl-1064-A1-R4_MC03g04831	-1.04641787069514
MvSl-1064-A1-R4_MC03g04879	-2.24965584712505
MvSl-1064-A1-R4_MC03g04909	-2.16262536947299
MvSl-1064-A1-R4_MC03g04959	-2.18582739065084
MvSl-1064-A1-R4_MC03g05070	-2.33222653756924
MvSl-1064-A1-R4_MC03g05077	-0.717885806500038
MvSl-1064-A1-R4_MC03g05112	-0.765743953578124
MvSl-1064-A1-R4_MC03g05222	-2.47305347486191
MvSl-1064-A1-R4_MC04-1g05282	-5.21727398980531
MvSl-1064-A1-R4_MC04-1g05292	-5.89465634173644
MvSl-1064-A1-R4_MC04-1g05308	-0.991807877628025
MvSl-1064-A1-R4_MC04-1g05323	-0.644210348726506
MvSl-1064-A1-R4_MC04-1g05424	-2.02384575212826
MvSl-1064-A1-R4_MC04-1g05493	-0.648329768364395
MvSl-1064-A1-R4_MC04-1g05592	-0.996261031279783
MvSl-1064-A1-R4_MC04-1g05677	-0.973365371601284
MvSl-1064-A1-R4_MC04-1g05801	-1.29587514167157
MvSl-1064-A1-R4_MC04-1g05826	-3.74084778340297
MvSl-1064-A1-R4_MC04-1g05832	-6.36076504421719
MvSl-1064-A1-R4_MC04-1g05858	-1.28332985432504
MvSl-1064-A1-R4_MC04-1g05942	-0.753476184828847
MvSl-1064-A1-R4_MC04-1g05982	-1.44319893962128
MvSl-1064-A1-R4_MC04-1g06004	-1.41821995145252
MvSl-1064-A1-R4_MC04-1g06041	-1.26792222046373
MvSl-1064-A1-R4_MC04-1g06069	-2.35214986343411
MvSl-1064-A1-R4_MC04-2g06086	-2.05021305915383
MvSl-1064-A1-R4_MC05-1g06209	-3.93174476936804
MvSl-1064-A1-R4_MC05-1g06258	-1.14961713196588
MvSl-1064-A1-R4_MC05-2g06412	-1.97549884824826
MvSl-1064-A1-R4_MC05-2g06461	-1.38762416200866
MvSl-1064-A1-R4_MC05-2g06481	-0.948524293814701
MvSl-1064-A1-R4_MC05-2g06485	-1.65619240282392
MvSl-1064-A1-R4_MC05-3g06591	-0.741328641136454
MvSl-1064-A1-R4_MC05-3g06731	-2.33180470909772
MvSl-1064-A1-R4_MC05-3g06760	-2.34135654927364
MvSl-1064-A1-R4_MC05-3g06790	-1.17016978801169
MvSl-1064-A1-R4_MC06g06907	-1.63657948069778
MvSl-1064-A1-R4_MC06g06943	-0.80076468297201
MvSl-1064-A1-R4_MC06g07102	-2.26368580736835
MvSl-1064-A1-R4_MC06g07138	-4.46192241792102
MvSl-1064-A1-R4_MC06g07191	-1.25496864384642
MvSl-1064-A1-R4_MC06g07420	-1.21477557942211
MvSl-1064-A1-R4_MC06g07471	-1.29895137056859
MvSl-1064-A1-R4_MC06g07527	-0.873800661244811
MvSl-1064-A1-R4_MC07g07592	-1.0870434707309
MvSl-1064-A1-R4_MC07g07597	-0.703489722713151
MvSl-1064-A1-R4_MC07g07612	-0.779599209511135
MvSl-1064-A1-R4_MC07g07961	-4.09879713274562
MvSl-1064-A1-R4_MC07g07964	-1.66684139845191
MvSl-1064-A1-R4_MC07g08004	-2.06605191799088
MvSl-1064-A1-R4_MC07g08249	-1.90341450415976
MvSl-1064-A1-R4_MC08g08369	-1.86933015316315
MvSl-1064-A1-R4_MC08g08445	-0.798314109231268
MvSl-1064-A1-R4_MC08g08447	-1.08432114774897
MvSl-1064-A1-R4_MC08g08472	-0.799902043901943
MvSl-1064-A1-R4_MC08g08498	-1.02049481252812
MvSl-1064-A1-R4_MC08g08762	-1.02593129851143
MvSl-1064-A1-R4_MC08g08835	-1.55354132802663
MvSl-1064-A1-R4_MC09-2g09067	-5.75421881364114
MvSl-1064-A1-R4_MC09-2g09380	-1.27144907500632
MvSl-1064-A1-R4_MC09-2g09506	-1.05147624140489
MvSl-1064-A1-R4_MC09-2g09507	-1.16723368926442
