gene	logFC
MvSl-1064-A1-R4_A1g00004	-1.06705034560189
MvSl-1064-A1-R4_A1g00006	-1.71467116916543
MvSl-1064-A1-R4_A1g00010	-1.82626680059085
MvSl-1064-A1-R4_A1g00014	-2.09950957155876
MvSl-1064-A1-R4_A1g00017	-0.979847114956283
MvSl-1064-A1-R4_A1g00027	-1.41667014102689
MvSl-1064-A1-R4_A1g00029	-2.30857762074283
MvSl-1064-A1-R4_A1g00030	-2.04373930165495
MvSl-1064-A1-R4_A1g00037	-1.20335885297691
MvSl-1064-A1-R4_A1g00047	-0.763197800424052
MvSl-1064-A1-R4_A1g00050	-1.45377709149666
MvSl-1064-A1-R4_A1g00052	-3.00019391374359
MvSl-1064-A1-R4_A1g00054	-0.951315217246358
MvSl-1064-A1-R4_A1g00057	-0.904947041990941
MvSl-1064-A1-R4_A1g00059	-1.28041303862458
MvSl-1064-A1-R4_A1g00066	-1.18951096172481
MvSl-1064-A1-R4_A1g00073	-2.24215512001492
MvSl-1064-A1-R4_A1g00077	-0.809165318103325
MvSl-1064-A1-R4_A1g00078	-1.98112042546333
MvSl-1064-A1-R4_A1g00109	-1.91089320051205
MvSl-1064-A1-R4_A1g00186	-1.22738001799308
MvSl-1064-A1-R4_A1g00210	-0.931632836389004
MvSl-1064-A1-R4_A1g00242	-1.14340343365123
MvSl-1064-A1-R4_A1g00245	-1.15350389732043
MvSl-1064-A1-R4_A1g00270	-0.830537690779522
MvSl-1064-A1-R4_A1g00307	-0.588898386019044
MvSl-1064-A1-R4_A1g00327	-1.04448960549707
MvSl-1064-A1-R4_A1g00359	-1.44806136626152
MvSl-1064-A1-R4_A1g00367	-1.49339037647307
MvSl-1064-A1-R4_A1g00368	-0.799669493056273
MvSl-1064-A1-R4_A1g00372	-0.503485870734658
MvSl-1064-A1-R4_A1g00391	-1.01007357483404
MvSl-1064-A1-R4_A1g00394	-1.45977418097473
MvSl-1064-A1-R4_A1g00398	-1.49256463597086
MvSl-1064-A1-R4_A1g00399	-1.5171301593907
MvSl-1064-A1-R4_A1g00401	-2.47780813267896
MvSl-1064-A1-R4_A1g00404	-0.657183832745081
MvSl-1064-A1-R4_A1g00405	-0.894518558692073
MvSl-1064-A1-R4_A1g00406	-0.589234220885633
MvSl-1064-A1-R4_A1g00432	-1.41679971020745
MvSl-1064-A1-R4_A1g00433	-0.783289061178526
MvSl-1064-A1-R4_A1g00441	-1.29454701079818
MvSl-1064-A1-R4_A1g00505	-2.05280174893621
MvSl-1064-A1-R4_A1g00506	-1.73466076206759
MvSl-1064-A1-R4_A1g00513	-0.537819031609649
MvSl-1064-A1-R4_A1g00521	-2.2204251614475
MvSl-1064-A1-R4_A1g00534	-1.84265512720772
MvSl-1064-A1-R4_A1g00645	-0.604387831312219
MvSl-1064-A1-R4_A1g00693	-0.536949975888976
MvSl-1064-A1-R4_A1g00718	-2.23920132487857
MvSl-1064-A1-R4_A1g00772	-1.16434992992132
MvSl-1064-A1-R4_A1g00778	-1.00668651532304
MvSl-1064-A1-R4_A1g00794	-0.586621390660741
MvSl-1064-A1-R4_A1g00843	-0.668625307665669
MvSl-1064-A1-R4_A1g00886	-0.696806168807406
MvSl-1064-A1-R4_A1g00911	-1.97745174224209
MvSl-1064-A1-R4_A1g00969	-1.81929535882326
MvSl-1064-A1-R4_A1g00970	-1.4638817837007
MvSl-1064-A1-R4_A1g00998	-0.940869046911814
MvSl-1064-A1-R4_A1g01038	-2.49013613564533
MvSl-1064-A1-R4_A1g01136	-0.903152355115271
