gene	FDR
MvSl-1064-A1-R4_A1g00002	0.338569708141654
MvSl-1064-A1-R4_A1g00003	1
MvSl-1064-A1-R4_A1g00004	5.070524228655e-06
MvSl-1064-A1-R4_A1g00005	0.405429288692477
MvSl-1064-A1-R4_A1g00006	1.89767100635636e-10
MvSl-1064-A1-R4_A1g00007	0.116236436825336
MvSl-1064-A1-R4_A1g00008	0.177724425392324
MvSl-1064-A1-R4_A1g00009	0.0783811443608455
MvSl-1064-A1-R4_A1g00010	3.8803178126514e-09
MvSl-1064-A1-R4_A1g00011	0.0015249590140033
MvSl-1064-A1-R4_A1g00013	0.330562251256164
MvSl-1064-A1-R4_A1g00014	0.000389966999081094
MvSl-1064-A1-R4_A1g00015	0.00162217072283508
MvSl-1064-A1-R4_A1g00016	0.00104419252669565
MvSl-1064-A1-R4_A1g00017	0.060705152574883
MvSl-1064-A1-R4_A1g00019	1
MvSl-1064-A1-R4_A1g00020	1
MvSl-1064-A1-R4_A1g00021	1
MvSl-1064-A1-R4_A1g00023	1
MvSl-1064-A1-R4_A1g00024	1
MvSl-1064-A1-R4_A1g00025	0.0622715865843005
MvSl-1064-A1-R4_A1g00026	1
MvSl-1064-A1-R4_A1g00027	0.00117930539883046
MvSl-1064-A1-R4_A1g00028	1
MvSl-1064-A1-R4_A1g00029	1
MvSl-1064-A1-R4_A1g00030	0.909884071817317
MvSl-1064-A1-R4_A1g00031	1
MvSl-1064-A1-R4_A1g00032	0.149160997288502
MvSl-1064-A1-R4_A1g00033	1
MvSl-1064-A1-R4_A1g00035	1
MvSl-1064-A1-R4_A1g00036	0.538984259242379
MvSl-1064-A1-R4_A1g00037	0.00037136703514699
MvSl-1064-A1-R4_A1g00039	0.145208721148513
MvSl-1064-A1-R4_A1g00040	0.647855007917907
MvSl-1064-A1-R4_A1g00046	1
MvSl-1064-A1-R4_A1g00047	0.000325593720617386
MvSl-1064-A1-R4_A1g00048	0.967228070010444
MvSl-1064-A1-R4_A1g00049	0.938735827701663
MvSl-1064-A1-R4_A1g00050	4.47041976123315e-08
