gene	FDR
MvSl-1064-A2-R4_A2g00001	1
MvSl-1064-A2-R4_A2g00002	0.161221900087166
MvSl-1064-A2-R4_A2g00003	1
MvSl-1064-A2-R4_A2g00004	2.93654007041294e-09
MvSl-1064-A2-R4_A2g00005	0.293303118929991
MvSl-1064-A2-R4_A2g00006	6.08777685712941e-16
MvSl-1064-A2-R4_A2g00007	1
MvSl-1064-A2-R4_A2g00008	0.0778487501445004
MvSl-1064-A2-R4_A2g00009	0.187952478413734
MvSl-1064-A2-R4_A2g00010	6.45106083754066e-06
MvSl-1064-A2-R4_A2g00011	0.322925522232602
MvSl-1064-A2-R4_A2g00013	0.0803079472970263
MvSl-1064-A2-R4_A2g00014	1
MvSl-1064-A2-R4_A2g00015	1
MvSl-1064-A2-R4_A2g00016	1
MvSl-1064-A2-R4_A2g00017	0.0865780799543065
MvSl-1064-A2-R4_A2g00019	1
MvSl-1064-A2-R4_A2g00020	1
MvSl-1064-A2-R4_A2g00021	1
MvSl-1064-A2-R4_A2g00023	1
MvSl-1064-A2-R4_A2g00024	1
MvSl-1064-A2-R4_A2g00025	1
MvSl-1064-A2-R4_A2g00026	1
MvSl-1064-A2-R4_A2g00027	0.54043297695816
MvSl-1064-A2-R4_A2g00028	1
MvSl-1064-A2-R4_A2g00029	4.81223357366346e-05
MvSl-1064-A2-R4_A2g00030	4.98727474536584e-09
MvSl-1064-A2-R4_A2g00031	1
MvSl-1064-A2-R4_A2g00032	0.455841468172623
MvSl-1064-A2-R4_A2g00033	1
MvSl-1064-A2-R4_A2g00035	1
MvSl-1064-A2-R4_A2g00036	0.928572035994206
MvSl-1064-A2-R4_A2g00037	4.20451677651914e-07
MvSl-1064-A2-R4_A2g00039	1
MvSl-1064-A2-R4_A2g00040	0.404736956619895
MvSl-1064-A2-R4_A2g00046	1
MvSl-1064-A2-R4_A2g00047	0.0193352768675944
MvSl-1064-A2-R4_A2g00048	0.876092008671367
MvSl-1064-A2-R4_A2g00049	0.0271375292868808
MvSl-1064-A2-R4_A2g00050	1.23836790929737e-24
MvSl-1064-A2-R4_A2g00051	4.03910863709087e-05
MvSl-1064-A2-R4_A2g00052	1
MvSl-1064-A2-R4_A2g00053	1
MvSl-1064-A2-R4_A2g00054	3.5504395018494e-05
MvSl-1064-A2-R4_A2g00055	0.157053904942192
MvSl-1064-A2-R4_A2g00056	0.843411342431819
MvSl-1064-A2-R4_A2g00057	0.0120104622979086
MvSl-1064-A2-R4_A2g00058	0.738962822498236
MvSl-1064-A2-R4_A2g00059	0.000167083691498135
MvSl-1064-A2-R4_A2g00060	0.270650616921386
MvSl-1064-A2-R4_A2g00061	0.913424767103077
MvSl-1064-A2-R4_A2g00062	0.000794067875487803
MvSl-1064-A2-R4_A2g00063	1
MvSl-1064-A2-R4_A2g00064	1
MvSl-1064-A2-R4_A2g00065	1
MvSl-1064-A2-R4_A2g00066	2.48281950859014e-08
MvSl-1064-A2-R4_A2g00067	1
MvSl-1064-A2-R4_A2g00068	1
MvSl-1064-A2-R4_A2g00069	0.000143405395970927
MvSl-1064-A2-R4_A2g00070	0.113706821005317
MvSl-1064-A2-R4_A2g00071	1
MvSl-1064-A2-R4_A2g00072	1
MvSl-1064-A2-R4_A2g00073	0.365168321682796
MvSl-1064-A2-R4_A2g00074	0.950901520552653
MvSl-1064-A2-R4_A2g00076	0.701471116967542
MvSl-1064-A2-R4_A2g00077	1.01674089365305e-07
MvSl-1064-A2-R4_A2g00078	2.06268065648173e-17
MvSl-1064-A2-R4_A2g00079	0.000111251336397174
MvSl-1064-A2-R4_A2g00080	1
MvSl-1064-A2-R4_A2g00081	1
MvSl-1064-A2-R4_A2g00087	0.000366908928131849
MvSl-1064-A2-R4_A2g00099	1
MvSl-1064-A2-R4_A2g00106	0.000366908928131849
MvSl-1064-A2-R4_A2g00110	1
MvSl-1064-A2-R4_A2g00116	1
MvSl-1064-A2-R4_A2g00117	1
MvSl-1064-A2-R4_A2g00118	1
MvSl-1064-A2-R4_A2g00119	2.0048477355266e-21
MvSl-1064-A2-R4_A2g00120	1
MvSl-1064-A2-R4_A2g00122	0.845342103019415
MvSl-1064-A2-R4_A2g00123	1
MvSl-1064-A2-R4_A2g00124	0.903802220365811
MvSl-1064-A2-R4_A2g00125	4.00304347624658e-05
MvSl-1064-A2-R4_A2g00126	0.00372599275639927
MvSl-1064-A2-R4_A2g00127	1
MvSl-1064-A2-R4_A2g00128	0.54338965218281
MvSl-1064-A2-R4_A2g00129	3.55629828770307e-05
MvSl-1064-A2-R4_A2g00130	0.00076029226685433
MvSl-1064-A2-R4_A2g00131	1
MvSl-1064-A2-R4_A2g00132	1
MvSl-1064-A2-R4_A2g00133	1
MvSl-1064-A2-R4_A2g00134	0.862804748890302
MvSl-1064-A2-R4_A2g00135	1.77587916444803e-05
MvSl-1064-A2-R4_A2g00136	1
MvSl-1064-A2-R4_A2g00139	0.591022957144573
