gene	FDR
MvSl-1064-A1-R4_A1g00001	0.153664878091139
MvSl-1064-A1-R4_A1g00002	0.281546509788104
MvSl-1064-A1-R4_A1g00003	0.00258651283154891
MvSl-1064-A1-R4_A1g00004	1
MvSl-1064-A1-R4_A1g00005	0.31504374346415
MvSl-1064-A1-R4_A1g00006	1
MvSl-1064-A1-R4_A1g00007	0.178053676258422
MvSl-1064-A1-R4_A1g00008	0.250428485443283
MvSl-1064-A1-R4_A1g00009	0.0566110856815077
MvSl-1064-A1-R4_A1g00010	1
MvSl-1064-A1-R4_A1g00011	1
MvSl-1064-A1-R4_A1g00013	0.4447242051918
MvSl-1064-A1-R4_A1g00014	1
MvSl-1064-A1-R4_A1g00015	1
MvSl-1064-A1-R4_A1g00016	1
MvSl-1064-A1-R4_A1g00017	0.0649985672178508
MvSl-1064-A1-R4_A1g00019	1.3977891959997e-07
MvSl-1064-A1-R4_A1g00020	3.90977582771337e-05
MvSl-1064-A1-R4_A1g00021	4.01579439838322e-08
MvSl-1064-A1-R4_A1g00023	0.00140234815236099
MvSl-1064-A1-R4_A1g00024	5.3038022202322e-19
MvSl-1064-A1-R4_A1g00025	0.0913967083746878
MvSl-1064-A1-R4_A1g00026	0.0678438149594316
MvSl-1064-A1-R4_A1g00027	1
MvSl-1064-A1-R4_A1g00028	1.25895275111085e-06
MvSl-1064-A1-R4_A1g00029	0.00145499525369381
MvSl-1064-A1-R4_A1g00030	0.79897003125569
MvSl-1064-A1-R4_A1g00031	2.97413422580126e-31
MvSl-1064-A1-R4_A1g00032	0.190821524360322
MvSl-1064-A1-R4_A1g00033	3.77243261623495e-07
MvSl-1064-A1-R4_A1g00035	3.45725981087159e-10
MvSl-1064-A1-R4_A1g00036	0.671681758435628
MvSl-1064-A1-R4_A1g00037	1
MvSl-1064-A1-R4_A1g00039	0.208459712858867
MvSl-1064-A1-R4_A1g00040	0.606180724216579
MvSl-1064-A1-R4_A1g00046	0.00681317907911933
MvSl-1064-A1-R4_A1g00047	1
MvSl-1064-A1-R4_A1g00048	0.851407964088713
MvSl-1064-A1-R4_A1g00049	0.935669124895533
MvSl-1064-A1-R4_A1g00050	1
MvSl-1064-A1-R4_A1g00051	1
MvSl-1064-A1-R4_A1g00052	4.00102527272259e-10
MvSl-1064-A1-R4_A1g00053	0.286421270933514
MvSl-1064-A1-R4_A1g00054	0.162254357292034
MvSl-1064-A1-R4_A1g00055	0.167044397241277
MvSl-1064-A1-R4_A1g00056	0.935819332111176
MvSl-1064-A1-R4_A1g00057	1
MvSl-1064-A1-R4_A1g00058	0.249868109251367
MvSl-1064-A1-R4_A1g00059	1
MvSl-1064-A1-R4_A1g00060	0.272613872280669
MvSl-1064-A1-R4_A1g00061	0.179803781161811
MvSl-1064-A1-R4_A1g00062	0.143835106334884
MvSl-1064-A1-R4_A1g00063	0.0619560469636205
MvSl-1064-A1-R4_A1g00064	0.429715219269916
MvSl-1064-A1-R4_A1g00065	4.80211269315319e-06
MvSl-1064-A1-R4_A1g00066	1
MvSl-1064-A1-R4_A1g00067	8.52067388577554e-66
MvSl-1064-A1-R4_A1g00068	2.11220770816425e-30
MvSl-1064-A1-R4_A1g00069	0.942374312957381
MvSl-1064-A1-R4_A1g00070	0.759401464770738
MvSl-1064-A1-R4_A1g00071	0.0134508391818861
MvSl-1064-A1-R4_A1g00072	0.761238684482173
MvSl-1064-A1-R4_A1g00073	1
MvSl-1064-A1-R4_A1g00074	1
MvSl-1064-A1-R4_A1g00076	0.897220135050706
MvSl-1064-A1-R4_A1g00077	1
MvSl-1064-A1-R4_A1g00078	1
MvSl-1064-A1-R4_A1g00079	0.896416396758835
MvSl-1064-A1-R4_A1g00080	0.00452601565483917
MvSl-1064-A1-R4_A1g00081	1.37891221843731e-20
MvSl-1064-A1-R4_A1g00087	1
MvSl-1064-A1-R4_A1g00088	1
MvSl-1064-A1-R4_A1g00092	3.30011529955257e-17
MvSl-1064-A1-R4_A1g00093	0.417249502783345
MvSl-1064-A1-R4_A1g00095	0.0652392993870915
MvSl-1064-A1-R4_A1g00099	0.000133527134719414
MvSl-1064-A1-R4_A1g00100	0.338545666507238
MvSl-1064-A1-R4_A1g00101	0.238279899374818
MvSl-1064-A1-R4_A1g00106	0.118050035063914
MvSl-1064-A1-R4_A1g00107	1.39133154139912e-06
MvSl-1064-A1-R4_A1g00108	0.0026240987970845
MvSl-1064-A1-R4_A1g00109	1
MvSl-1064-A1-R4_A1g00110	0.00107704134852744
MvSl-1064-A1-R4_A1g00112	0.676117831530134
MvSl-1064-A1-R4_A1g00113	6.59568336285289e-06
MvSl-1064-A1-R4_A1g00114	0.671681758435628
MvSl-1064-A1-R4_A1g00115	7.49766025192709e-05
MvSl-1064-A1-R4_A1g00117	0.113525098534769
MvSl-1064-A1-R4_A1g00118	0.508059446999627
MvSl-1064-A1-R4_A1g00119	1
MvSl-1064-A1-R4_A1g00120	0.177438624017033
MvSl-1064-A1-R4_A1g00121	1
MvSl-1064-A1-R4_A1g00122	0.388315117278031
