gene	logFC
MvSl-1064-A1-R4_A1g00101	2.38869020740723
MvSl-1064-A1-R4_A1g00123	1.37492944410851
MvSl-1064-A1-R4_A1g00124	2.91808978080335
MvSl-1064-A1-R4_A1g00161	2.65855945836684
MvSl-1064-A1-R4_A1g00173	6.81886381526398
MvSl-1064-A1-R4_A1g00190	1.49263524774049
MvSl-1064-A1-R4_A1g00198	1.13971565884694
MvSl-1064-A1-R4_A1g00213	1.64788114061656
MvSl-1064-A1-R4_A1g00219	1.72822666271228
MvSl-1064-A1-R4_A1g00223	2.69419017346437
MvSl-1064-A1-R4_A1g00234	1.17855566339197
MvSl-1064-A1-R4_A1g00239	1.44704030129832
MvSl-1064-A1-R4_A1g00244	3.06780749146591
MvSl-1064-A1-R4_A1g00282	7.50228147630891
MvSl-1064-A1-R4_A1g00294	1.32495499791271
MvSl-1064-A1-R4_A1g00301	2.27147686898869
MvSl-1064-A1-R4_A1g00336	2.5873759141681
MvSl-1064-A1-R4_A1g00338	2.49943071849659
MvSl-1064-A1-R4_A1g00340	3.38578807299834
MvSl-1064-A1-R4_A1g00342	0.948645751396169
MvSl-1064-A1-R4_A1g00345	1.67786829465416
MvSl-1064-A1-R4_A1g00355	2.44248571962405
MvSl-1064-A1-R4_A1g00356	2.05342354854263
MvSl-1064-A1-R4_A1g00387	2.85691918955063
MvSl-1064-A1-R4_A1g00429	1.51321584918565
MvSl-1064-A1-R4_A1g00435	1.01520811751322
MvSl-1064-A1-R4_A1g00443	1.23941057305344
MvSl-1064-A1-R4_A1g00454	2.68930939915542
MvSl-1064-A1-R4_A1g00499	4.20105127225874
MvSl-1064-A1-R4_A1g00545	1.67879026216046
MvSl-1064-A1-R4_A1g00551	1.24235590277982
MvSl-1064-A1-R4_A1g00557	5.49393662306637
MvSl-1064-A1-R4_A1g00567	1.38636879634514
MvSl-1064-A1-R4_A1g00574	2.53034347335137
MvSl-1064-A1-R4_A1g00578	1.6715976187836
MvSl-1064-A1-R4_A1g00582	1.880048551063
MvSl-1064-A1-R4_A1g00600	2.34924257611769
MvSl-1064-A1-R4_A1g00601	2.55093773342519
MvSl-1064-A1-R4_A1g00620	1.05197259821658
MvSl-1064-A1-R4_A1g00621	7.8063863149853
MvSl-1064-A1-R4_A1g00622	3.26424940686167
MvSl-1064-A1-R4_A1g00623	2.92809451053059
MvSl-1064-A1-R4_A1g00628	1.71260804905545
MvSl-1064-A1-R4_A1g00636	1.863811133835
MvSl-1064-A1-R4_A1g00638	4.78228299333821
MvSl-1064-A1-R4_A1g00659	1.66477566021732
MvSl-1064-A1-R4_A1g00673	3.98827705691617
MvSl-1064-A1-R4_A1g00676	1.62302019866615
MvSl-1064-A1-R4_A1g00686	1.87338910273072
MvSl-1064-A1-R4_A1g00688	2.51627900397989
MvSl-1064-A1-R4_A1g00689	2.02590302727045
MvSl-1064-A1-R4_A1g00690	1.63788018381045
MvSl-1064-A1-R4_A1g00733	1.19982719960514
MvSl-1064-A1-R4_A1g00748	1.03729197295759
MvSl-1064-A1-R4_A1g00754	0.866255774363794
MvSl-1064-A1-R4_A1g00762	1.7279184189228
MvSl-1064-A1-R4_A1g00770	1.28983502384102
MvSl-1064-A1-R4_A1g00815	2.32549472494223
MvSl-1064-A1-R4_A1g00816	1.50281573911435
MvSl-1064-A1-R4_A1g00824	1.43125899886263
MvSl-1064-A1-R4_A1g00852	4.52288976639715
MvSl-1064-A1-R4_A1g00865	1.66531800523172
MvSl-1064-A1-R4_A1g00874	4.68107509862976
MvSl-1064-A1-R4_A1g00875	2.49645989572844
MvSl-1064-A1-R4_A1g00891	1.14556634359295
MvSl-1064-A1-R4_A1g00904	3.0515204314896
MvSl-1064-A1-R4_A1g00925	1.03722640177317
MvSl-1064-A1-R4_A1g00926	1.20219322362413
MvSl-1064-A1-R4_A1g00931	1.46728511688544
MvSl-1064-A1-R4_A1g00932	2.70050636167239
MvSl-1064-A1-R4_A1g00939	3.06145729890849
MvSl-1064-A1-R4_A1g00967	1.30690142160163
MvSl-1064-A1-R4_A1g00994	3.01736752359337
MvSl-1064-A1-R4_A1g00996	1.81833426336487
MvSl-1064-A1-R4_A1g01034	2.3414039933538
MvSl-1064-A1-R4_A1g01043	5.29382771189845
MvSl-1064-A1-R4_A1g01044	2.49261860996247
MvSl-1064-A1-R4_A1g01128	3.5260837086078
MvSl-1064-A1-R4_A1g01140	7.34190206479271
MvSl-1064-A1-R4_A1g01141	2.35225345663021
MvSl-1064-A1-R4_A1g01179	2.67265231487372
MvSl-1064-A1-R4_A1g01190	1.0462777584575
MvSl-1064-A1-R4_A1g01192	1.23565175127315
MvSl-1064-A1-R4_A1g01249	3.50574126708487
MvSl-1064-A1-R4_A1g01273	1.06758576494305
MvSl-1064-A1-R4_A1g01300	3.25555581998515
MvSl-1064-A1-R4_A1g01305	1.85487248290536
MvSl-1064-A1-R4_A1g01318	5.37415248465324
MvSl-1064-A1-R4_A1g01329	4.20245188583984
MvSl-1064-A1-R4_A1g01337	0.967935397539924
MvSl-1064-A1-R4_A1g01338	1.02147452803843
MvSl-1064-A1-R4_A1g01360	1.3183194103734
MvSl-1064-A1-R4_A1g01370	1.89666303279261
MvSl-1064-A1-R4_A1g01371	1.15890020717865
MvSl-1064-A1-R4_A1g01398	1.46273276770066
MvSl-1064-A1-R4_A1g01401	10.2290379083054
MvSl-1064-A1-R4_A1g01414	2.84769525250294
