gene	FDR
MvSl-1064-A2-R4_A2g00001	0.195645758146506
MvSl-1064-A2-R4_A2g00012	0.313389474694425
MvSl-1064-A2-R4_A2g00137	1
MvSl-1064-A2-R4_A2g00138	1
MvSl-1064-A2-R4_A2g00149	1
MvSl-1064-A2-R4_A2g00151	0.337614695436597
MvSl-1064-A2-R4_A2g00152	2.05390776354257e-09
MvSl-1064-A2-R4_A2g00155	2.00752018473821e-17
MvSl-1064-A2-R4_A2g00156	0.00749027940711617
MvSl-1064-A2-R4_A2g00159	1
MvSl-1064-A2-R4_A2g00165	1
MvSl-1064-A2-R4_A2g00166	1
MvSl-1064-A2-R4_A2g00167	1.18412034063039e-06
MvSl-1064-A2-R4_A2g00173	0.584218451013888
MvSl-1064-A2-R4_A2g00174	0.135481386228627
MvSl-1064-A2-R4_A2g00175	1.10927356788727e-06
MvSl-1064-A2-R4_A2g00177	0.0227858830148334
MvSl-1064-A2-R4_A2g00178	0.134326821919574
MvSl-1064-A2-R4_A2g00180	0.107163972688902
MvSl-1064-A2-R4_A2g00188	0.00177325485300736
MvSl-1064-A2-R4_A2g00189	0.000370225993378845
MvSl-1064-A2-R4_A2g00190	0.0034397777200121
MvSl-1064-A2-R4_A2g00191	1
MvSl-1064-A2-R4_A2g00198	0.328640053145748
MvSl-1064-A2-R4_A2g00212	1
MvSl-1064-A2-R4_A2g00213	1
MvSl-1064-A2-R4_A2g00214	0.0592852210505405
MvSl-1064-A2-R4_A2g00219	1.34042075674681e-05
MvSl-1064-A2-R4_A2g00221	0.503580970508955
MvSl-1064-A2-R4_A2g00224	0.0664693083508538
MvSl-1064-A2-R4_A2g00228	0.316292389889326
MvSl-1064-A2-R4_A2g00230	1
MvSl-1064-A2-R4_A2g00233	1
MvSl-1064-A2-R4_A2g00234	1
MvSl-1064-A2-R4_A2g00236	0.00131947012209541
MvSl-1064-A2-R4_A2g00243	1
MvSl-1064-A2-R4_A2g00244	0.148974562458845
MvSl-1064-A2-R4_A2g00252	0.0400028491994315
MvSl-1064-A2-R4_A2g00254	1
MvSl-1064-A2-R4_A2g00257	0.771624355920799
MvSl-1064-A2-R4_A2g00259	0.493790258748971
MvSl-1064-A2-R4_A2g00260	0.216275739430978
MvSl-1064-A2-R4_A2g00262	1
MvSl-1064-A2-R4_A2g00271	0.225028985429878
MvSl-1064-A2-R4_A2g00275	0.168969836673828
MvSl-1064-A2-R4_A2g00276	0.407536448028182
MvSl-1064-A2-R4_A2g00282	5.7263798019562e-17
MvSl-1064-A2-R4_A2g00284	0.0769712531198369
MvSl-1064-A2-R4_A2g00285	0.231731560024506
MvSl-1064-A2-R4_A2g00287	1
MvSl-1064-A2-R4_A2g00291	1
MvSl-1064-A2-R4_A2g00302	1
MvSl-1064-A2-R4_A2g00305	1
MvSl-1064-A2-R4_A2g00316	0.361218358676134
MvSl-1064-A2-R4_A2g00317	0.328186076375379
MvSl-1064-A2-R4_A2g00320	0.699537459224546
MvSl-1064-A2-R4_A2g00321	1
MvSl-1064-A2-R4_A2g00330	3.53049062704085e-07
MvSl-1064-A2-R4_A2g00331	6.80598758330049e-05
MvSl-1064-A2-R4_A2g00332	0.665746224390114
MvSl-1064-A2-R4_A2g00334	1
MvSl-1064-A2-R4_A2g00337	0.132842121583907
MvSl-1064-A2-R4_A2g00338	0.797660787769943
MvSl-1064-A2-R4_A2g00340	0.00137952716102663
MvSl-1064-A2-R4_A2g00341	0.143157522260997
MvSl-1064-A2-R4_A2g00342	1
MvSl-1064-A2-R4_A2g00343	0.0970360197893273
MvSl-1064-A2-R4_A2g00344	5.71529513573196e-10
MvSl-1064-A2-R4_A2g00346	5.79993615634118e-20
MvSl-1064-A2-R4_A2g00347	0.690422548266093
MvSl-1064-A2-R4_A2g00348	0.122865295199175
MvSl-1064-A2-R4_A2g00350	1
MvSl-1064-A2-R4_A2g00359	8.11675514228595e-15
MvSl-1064-A2-R4_A2g00360	0.0236002218983343
MvSl-1064-A2-R4_A2g00361	0.0232206549956903
MvSl-1064-A2-R4_A2g00362	0.0276911898808477
MvSl-1064-A2-R4_A2g00364	1
MvSl-1064-A2-R4_A2g00385	0.0507739150384565
MvSl-1064-A2-R4_A2g00390	1
MvSl-1064-A2-R4_A2g00396	0.37649124165098
MvSl-1064-A2-R4_A2g00399	0.670007165178436
MvSl-1064-A2-R4_A2g00401	0.0509524975582573
MvSl-1064-A2-R4_A2g00402	1
MvSl-1064-A2-R4_A2g00404	2.79297393790765e-10
MvSl-1064-A2-R4_A2g00408	0.959391697704259
MvSl-1064-A2-R4_A2g00411	0.245855318105903
MvSl-1064-A2-R4_A2g00412	0.493790258748971
MvSl-1064-A2-R4_A2g00415	1
MvSl-1064-A2-R4_A2g00419	0.471144707266076
MvSl-1064-A2-R4_A2g00424	1
MvSl-1064-A2-R4_A2g00426	0.175327689414107
MvSl-1064-A2-R4_A2g00427	0.768805933184238
MvSl-1064-A2-R4_A2g00428	0.231731560024506
MvSl-1064-A2-R4_A2g00429	0.130728434850363
MvSl-1064-A2-R4_A2g00430	0.263798366229563
MvSl-1064-A2-R4_A2g00433	1
MvSl-1064-A2-R4_A2g00436	0.890326453869094
MvSl-1064-A2-R4_A2g00438	0.741525867097043
MvSl-1064-A2-R4_A2g00449	0.285971492012046
MvSl-1064-A2-R4_A2g00450	0.042945813923798
MvSl-1064-A2-R4_A2g00452	0.580212619708412
MvSl-1064-A2-R4_A2g00454	0.0962407481188886
MvSl-1064-A2-R4_A2g00458	0.91871239004606
MvSl-1064-A2-R4_A2g00459	0.997170130975935
MvSl-1064-A2-R4_A2g00460	1
MvSl-1064-A2-R4_A2g00461	1
MvSl-1064-A2-R4_A2g00483	0.0186278707004949
MvSl-1064-A2-R4_A2g00496	1
MvSl-1064-A2-R4_A2g00497	1
MvSl-1064-A2-R4_A2g00502	1.01732821608731e-10
MvSl-1064-A2-R4_A2g00503	6.2929612730574e-10
MvSl-1064-A2-R4_A2g00504	2.14036495785734e-07
MvSl-1064-A2-R4_A2g00509	0.983315929616883
MvSl-1064-A2-R4_A2g00510	0.0195473774141112
MvSl-1064-A2-R4_A2g00511	0.697103470212249
MvSl-1064-A2-R4_A2g00512	0.294360192843714
MvSl-1064-A2-R4_A2g00518	1
MvSl-1064-A2-R4_A2g00523	1
MvSl-1064-A2-R4_A2g00524	0.00979424507496808
