gene	logFC
MinSal-1389-A1-17072018_C001g00009	-0.838207198582168
MinSal-1389-A1-17072018_C001g00013	-1.52881748866376
MinSal-1389-A1-17072018_C001g00020	-6.35095744809759
MinSal-1389-A1-17072018_C001g00030	-1.04736291872433
MinSal-1389-A1-17072018_C001g00037	-0.927703233407255
MinSal-1389-A1-17072018_C001g00039	-0.949247370069121
MinSal-1389-A1-17072018_C001g00040	-1.22909560871833
MinSal-1389-A1-17072018_C001g00047	-0.873679709561691
MinSal-1389-A1-17072018_C001g00051	-1.86011405471324
MinSal-1389-A1-17072018_C001g00054	-1.95625472518587
MinSal-1389-A1-17072018_C001g00056	-1.30149237163123
MinSal-1389-A1-17072018_C001g00060	-0.93712124891267
MinSal-1389-A1-17072018_C001g00063	-1.02145833438589
MinSal-1389-A1-17072018_C001g00071	-1.07764769539987
MinSal-1389-A1-17072018_C001g00084	-2.6512202698399
MinSal-1389-A1-17072018_C001g00091	-1.33447516499458
MinSal-1389-A1-17072018_C001g00094	-1.32237795650202
MinSal-1389-A1-17072018_C001g00095	-0.806831045442336
MinSal-1389-A1-17072018_C001g00096	-1.18383962701652
MinSal-1389-A1-17072018_C001g00099	-1.26682554000492
MinSal-1389-A1-17072018_C001g00102	-1.41100641730309
MinSal-1389-A1-17072018_C001g00105	-2.9167437712065
MinSal-1389-A1-17072018_C001g00109	-1.50717838040338
MinSal-1389-A1-17072018_C001g00113	-1.47371355014722
MinSal-1389-A1-17072018_C001g00117	-0.531724371461602
MinSal-1389-A1-17072018_C001g00120	-0.702907737097825
MinSal-1389-A1-17072018_C001g00130	-2.27903071624332
MinSal-1389-A1-17072018_C001g00138	-2.78319133780381
MinSal-1389-A1-17072018_C001g00139	-2.91067552400519
MinSal-1389-A1-17072018_C001g00142	-0.747839224583435
MinSal-1389-A1-17072018_C001g00145	-1.67728052543773
MinSal-1389-A1-17072018_C001g00156	-1.13068036899446
MinSal-1389-A1-17072018_C001g00160	-5.84063207341949
MinSal-1389-A1-17072018_C001g00162	-0.859602373184183
MinSal-1389-A1-17072018_C001g00164	-0.5420369312801
MinSal-1389-A1-17072018_C001g00170	-1.86540162708672
MinSal-1389-A1-17072018_C001g00173	-0.909324660172785
MinSal-1389-A1-17072018_C001g00179	-0.681336737604069
MinSal-1389-A1-17072018_C001g00180	-1.52694904490625
MinSal-1389-A1-17072018_C001g00188	-1.17073462276655
MinSal-1389-A1-17072018_C001g00196	-0.753974464180918
MinSal-1389-A1-17072018_C001g00198	-1.63431739336189
MinSal-1389-A1-17072018_C001g00200	-1.13726048796577
MinSal-1389-A1-17072018_C001g00208	-0.694084387024489
MinSal-1389-A1-17072018_C001g00211	-1.20566407987287
MinSal-1389-A1-17072018_C001g00222	-2.17385824251245
MinSal-1389-A1-17072018_C001g00224	-1.71345904331997
MinSal-1389-A1-17072018_C001g00242	-0.919863155006003
MinSal-1389-A1-17072018_C001g00248	-0.554470589432354
MinSal-1389-A1-17072018_C001g00259	-1.83533653941138
MinSal-1389-A1-17072018_C001g00265	-1.10325852654444
MinSal-1389-A1-17072018_C001g00269	-1.81581701971857
MinSal-1389-A1-17072018_C001g00271	-0.527765475765687
MinSal-1389-A1-17072018_C001g00274	-0.636464959526544
MinSal-1389-A1-17072018_C001g00283	-2.46358979149146
MinSal-1389-A1-17072018_C001g00289	-0.717598875248154
MinSal-1389-A1-17072018_C001g00290	-1.02296697640454
MinSal-1389-A1-17072018_C001g00291	-2.11436382440502
MinSal-1389-A1-17072018_C001g00292	-1.90395791050876
MinSal-1389-A1-17072018_C001g00293	-1.77022490689984
MinSal-1389-A1-17072018_C001g00294	-1.90586660842383
MinSal-1389-A1-17072018_C001g00295	-0.550752987124747
MinSal-1389-A1-17072018_C001g00301	-1.67127555057693
MinSal-1389-A1-17072018_C001g00307	-1.16215893410402
MinSal-1389-A1-17072018_C001g00308	-2.69933526349668
MinSal-1389-A1-17072018_C001g00309	-5.93470940594375
