gene	FDR	logFC
MinSal-1389-A1-17072018_C001g00002	7.53538837087205e-11	7.60656757954222
MinSal-1389-A1-17072018_C001g00004	8.82047333583269e-70	13.7568863733134
MinSal-1389-A1-17072018_C001g00007	0.691237075959719	0.0936981320857155
MinSal-1389-A1-17072018_C001g00008	5.75035306978097e-135	13.9559409382596
MinSal-1389-A1-17072018_C001g00009	0.00197083166064849	-0.838207198582168
MinSal-1389-A1-17072018_C001g00011	0.488701563395117	-0.186803506238155
MinSal-1389-A1-17072018_C001g00012	1.30588535668213e-26	2.32971426630662
MinSal-1389-A1-17072018_C001g00013	1.38682744649605e-11	-1.52881748866376
MinSal-1389-A1-17072018_C001g00014	2.50987195237712e-74	12.179804977069
MinSal-1389-A1-17072018_C001g00015	3.32746345617561e-07	1.43736902305303
MinSal-1389-A1-17072018_C001g00016	0.483497331947421	-0.20262790383063
MinSal-1389-A1-17072018_C001g00019	0.0500376342353346	-0.505037612293297
MinSal-1389-A1-17072018_C001g00020	5.1599059342597e-51	-6.35095744809759
MinSal-1389-A1-17072018_C001g00021	0.0508752403673117	0.471162865189917
MinSal-1389-A1-17072018_C001g00022	1.66152310679593e-157	12.0826890636471
MinSal-1389-A1-17072018_C001g00027	2.11550143775371e-67	11.8698436515405
MinSal-1389-A1-17072018_C001g00028	5.00568101806779e-09	1.22649945722279
MinSal-1389-A1-17072018_C001g00030	3.55027991687106e-06	-1.04736291872433
MinSal-1389-A1-17072018_C001g00031	2.33923080919633e-122	10.745629671962
MinSal-1389-A1-17072018_C001g00032	0.00122557324452343	0.693132590214956
MinSal-1389-A1-17072018_C001g00033	8.0810557962429e-75	6.76965604477652
MinSal-1389-A1-17072018_C001g00035	1.3757266843968e-20	2.50361864436727
MinSal-1389-A1-17072018_C001g00036	2.34884077250392e-86	9.27076574798675
MinSal-1389-A1-17072018_C001g00037	0.0370992389574427	-0.927703233407255
MinSal-1389-A1-17072018_C001g00038	1.19213197260519e-26	2.32662622609609
MinSal-1389-A1-17072018_C001g00039	1.98973329046432e-05	-0.949247370069121
MinSal-1389-A1-17072018_C001g00040	1.29163461434908e-08	-1.22909560871833
MinSal-1389-A1-17072018_C001g00045	0.122497987823312	-0.337343291181771
MinSal-1389-A1-17072018_C001g00047	6.81497480370882e-05	-0.873679709561691
MinSal-1389-A1-17072018_C001g00048	3.49573213169986e-40	10.6067640959875
MinSal-1389-A1-17072018_C001g00050	8.1595220397197e-06	0.983848428408145
MinSal-1389-A1-17072018_C001g00051	2.42394011220913e-11	-1.86011405471324
MinSal-1389-A1-17072018_C001g00052	3.52074282431362e-50	3.30467894234126
MinSal-1389-A1-17072018_C001g00053	1.1665499643302e-13	1.51329080368418
MinSal-1389-A1-17072018_C001g00054	2.26142027596666e-14	-1.95625472518587
MinSal-1389-A1-17072018_C001g00056	9.61727527890577e-07	-1.30149237163123
MinSal-1389-A1-17072018_C001g00057	2.65286324573951e-11	1.90063009909178
MinSal-1389-A1-17072018_C001g00058	0.252897165682	0.264244993517318
MinSal-1389-A1-17072018_C001g00059	4.8005207381636e-88	12.9049922351557
MinSal-1389-A1-17072018_C001g00060	1.2499877049428e-05	-0.93712124891267
MinSal-1389-A1-17072018_C001g00061	9.78947889778854e-43	10.7693739493124
MinSal-1389-A1-17072018_C001g00062	0.946239074842561	0.0189016817397758
MinSal-1389-A1-17072018_C001g00063	1.70157922416149e-06	-1.02145833438589
MinSal-1389-A1-17072018_C001g00064	0.88484927514886	0.0441219615850322
MinSal-1389-A1-17072018_C001g00065	1.26209932495938e-14	3.05822709720285
MinSal-1389-A1-17072018_C001g00067	3.54194577163959e-110	8.47805768906333
MinSal-1389-A1-17072018_C001g00071	2.89204817322269e-06	-1.07764769539987
MinSal-1389-A1-17072018_C001g00075	1.08691795066562e-95	12.5606345864542
MinSal-1389-A1-17072018_C001g00076	0.0188596363249559	0.567134912450148
MinSal-1389-A1-17072018_C001g00077	1.88206943672983e-35	11.1672834855833
