gene	FDR
MinSal-1389-A1-17072018_C001g00002	1
MinSal-1389-A1-17072018_C001g00004	1
MinSal-1389-A1-17072018_C001g00007	0.691301215161927
MinSal-1389-A1-17072018_C001g00008	1
MinSal-1389-A1-17072018_C001g00009	0.00196397583229557
MinSal-1389-A1-17072018_C001g00011	0.488798508129315
MinSal-1389-A1-17072018_C001g00012	1
MinSal-1389-A1-17072018_C001g00013	1.35423093967394e-11
MinSal-1389-A1-17072018_C001g00014	1
MinSal-1389-A1-17072018_C001g00015	1
MinSal-1389-A1-17072018_C001g00016	0.484140347418095
MinSal-1389-A1-17072018_C001g00019	0.0501638828572157
MinSal-1389-A1-17072018_C001g00020	5.34804926119786e-51
MinSal-1389-A1-17072018_C001g00021	0.0507615872231547
MinSal-1389-A1-17072018_C001g00022	1
MinSal-1389-A1-17072018_C001g00027	1
MinSal-1389-A1-17072018_C001g00028	1
MinSal-1389-A1-17072018_C001g00030	3.54770387790601e-06
MinSal-1389-A1-17072018_C001g00031	1
MinSal-1389-A1-17072018_C001g00032	1
MinSal-1389-A1-17072018_C001g00033	1
MinSal-1389-A1-17072018_C001g00035	1
MinSal-1389-A1-17072018_C001g00036	1
MinSal-1389-A1-17072018_C001g00037	0.0371260038414823
MinSal-1389-A1-17072018_C001g00038	1
MinSal-1389-A1-17072018_C001g00039	2.00160563079375e-05
MinSal-1389-A1-17072018_C001g00040	1.2799270603314e-08
MinSal-1389-A1-17072018_C001g00045	0.122470788435526
MinSal-1389-A1-17072018_C001g00047	6.82781834393728e-05
MinSal-1389-A1-17072018_C001g00048	1
MinSal-1389-A1-17072018_C001g00050	1
MinSal-1389-A1-17072018_C001g00051	2.40778018734341e-11
MinSal-1389-A1-17072018_C001g00052	1
MinSal-1389-A1-17072018_C001g00053	1
MinSal-1389-A1-17072018_C001g00054	2.35910715062026e-14
MinSal-1389-A1-17072018_C001g00056	9.62992641328675e-07
MinSal-1389-A1-17072018_C001g00057	1
MinSal-1389-A1-17072018_C001g00058	0.252725115381229
MinSal-1389-A1-17072018_C001g00059	1
MinSal-1389-A1-17072018_C001g00060	1.24296336374087e-05
MinSal-1389-A1-17072018_C001g00061	1
MinSal-1389-A1-17072018_C001g00062	0.946416121426508
MinSal-1389-A1-17072018_C001g00063	1.72319072961752e-06
MinSal-1389-A1-17072018_C001g00064	0.884712540004912
MinSal-1389-A1-17072018_C001g00065	1
MinSal-1389-A1-17072018_C001g00067	1
MinSal-1389-A1-17072018_C001g00071	2.90089586821491e-06
MinSal-1389-A1-17072018_C001g00075	1
MinSal-1389-A1-17072018_C001g00076	1
MinSal-1389-A1-17072018_C001g00077	1
MinSal-1389-A1-17072018_C001g00078	1
MinSal-1389-A1-17072018_C001g00079	0.967861769522236
MinSal-1389-A1-17072018_C001g00080	1
MinSal-1389-A1-17072018_C001g00081	1
MinSal-1389-A1-17072018_C001g00083	1
MinSal-1389-A1-17072018_C001g00084	6.78996715905246e-11
MinSal-1389-A1-17072018_C001g00085	1
MinSal-1389-A1-17072018_C001g00086	0.400518818588213
MinSal-1389-A1-17072018_C001g00091	1.53316573907942e-08
MinSal-1389-A1-17072018_C001g00092	0.730920843820423
MinSal-1389-A1-17072018_C001g00093	1
MinSal-1389-A1-17072018_C001g00094	0.0181475402309725
MinSal-1389-A1-17072018_C001g00095	0.000231030652595982
MinSal-1389-A1-17072018_C001g00096	3.70777272523645e-06
MinSal-1389-A1-17072018_C001g00098	0.618892611446304
MinSal-1389-A1-17072018_C001g00099	0.000211435731889299
MinSal-1389-A1-17072018_C001g00100	1
MinSal-1389-A1-17072018_C001g00101	1
MinSal-1389-A1-17072018_C001g00102	3.46072692980123e-10
MinSal-1389-A1-17072018_C001g00103	1
MinSal-1389-A1-17072018_C001g00104	1
MinSal-1389-A1-17072018_C001g00105	6.45330180005339e-28
MinSal-1389-A1-17072018_C001g00106	0.257118156107027
MinSal-1389-A1-17072018_C001g00107	0.77901616141768
MinSal-1389-A1-17072018_C001g00108	1
MinSal-1389-A1-17072018_C001g00109	9.36320809784161e-12
MinSal-1389-A1-17072018_C001g00110	1
MinSal-1389-A1-17072018_C001g00111	1
MinSal-1389-A1-17072018_C001g00112	1
