gene	logFC	FDR
1	MvSl-1064-A1-R4_A1g00095	-2.00561908468743	1.74551804049709e-06
2	MvSl-1064-A1-R4_A1g00096	-4.13859106808604	0.0471301265994071
3	MvSl-1064-A1-R4_A1g00117	-1.55877296256604	0.000661295480382274
4	MvSl-1064-A1-R4_A1g00131	-0.991651278719745	0.013018507511751
5	MvSl-1064-A1-R4_A1g00135	-3.14817152065523	1.28627833095475e-06
6	MvSl-1064-A1-R4_A1g00139	-1.10302462614839	0.0210042522047717
7	MvSl-1064-A1-R4_A1g00195	-3.48884735655651	5.09831884825260e-22
8	MvSl-1064-A1-R4_A1g00223	-1.39770500547623	0.00348831885755482
9	MvSl-1064-A1-R4_A1g00224	-2.47042293619061	0.000149602730239497
10	MvSl-1064-A1-R4_A1g00255	-1.23209898043494	0.00228262375739075
11	MvSl-1064-A1-R4_A1g00257	-1.28007729906594	0.00493443616479996
12	MvSl-1064-A1-R4_A1g00267	-5.63789405023666	4.66969604276341e-13
13	MvSl-1064-A1-R4_A1g00317	-0.969527872143602	0.0134291602829977
14	MvSl-1064-A1-R4_A1g00424	-3.09455955040776	0.0175530739545754
15	MvSl-1064-A1-R4_A1g00429	-1.07917168462678	0.004764069239085
16	MvSl-1064-A1-R4_A1g00431	-4.94792458553701	2.00347316364204e-37
17	MvSl-1064-A1-R4_A1g00449	-4.44373968290348	0.0218267947734826
18	MvSl-1064-A1-R4_A1g00450	-2.76577716868851	1.06909021456971e-09
19	MvSl-1064-A1-R4_A1g00485	-2.69286059314523	0.0177467136732642
20	MvSl-1064-A1-R4_A1g00548	-1.2369863421616	0.00154367862954585
21	MvSl-1064-A1-R4_A1g00588	-4.30997465857618	3.62487845160365e-10
22	MvSl-1064-A1-R4_A1g00612	-1.14228232203152	0.0109263181905834
23	MvSl-1064-A1-R4_A1g00617	-4.13828310727316	0.0471301265994071
24	MvSl-1064-A1-R4_A1g00619	-2.41317884563746	0.000149602730239497
25	MvSl-1064-A1-R4_A1g00655	-5.90281347862829	0.00155112797364447
26	MvSl-1064-A1-R4_A1g00659	-2.19786399528363	6.17085162171639e-09
27	MvSl-1064-A1-R4_A1g00686	-1.16772438527068	0.00477630803999727
