gene	logFC
MvSl-1064-A1-R4_A1g00004	-1.14654425076048
MvSl-1064-A1-R4_A1g00006	-1.79239990301316
MvSl-1064-A1-R4_A1g00010	-1.90084245893724
MvSl-1064-A1-R4_A1g00014	-2.19171019593002
MvSl-1064-A1-R4_A1g00015	-1.74367184584089
MvSl-1064-A1-R4_A1g00017	-1.06317363796909
MvSl-1064-A1-R4_A1g00027	-1.49931864839893
MvSl-1064-A1-R4_A1g00029	-2.38654153181659
MvSl-1064-A1-R4_A1g00030	-2.12004642397675
MvSl-1064-A1-R4_A1g00037	-1.2847003128322
MvSl-1064-A1-R4_A1g00047	-0.841388637665542
MvSl-1064-A1-R4_A1g00050	-1.53171019206913
MvSl-1064-A1-R4_A1g00052	-3.09032060326731
MvSl-1064-A1-R4_A1g00054	-1.02949981457341
MvSl-1064-A1-R4_A1g00057	-0.983854607416376
MvSl-1064-A1-R4_A1g00059	-1.35870383057026
MvSl-1064-A1-R4_A1g00066	-1.26948892936536
MvSl-1064-A1-R4_A1g00069	-0.608114879422076
MvSl-1064-A1-R4_A1g00073	-2.34020860683464
MvSl-1064-A1-R4_A1g00077	-0.886573209419821
MvSl-1064-A1-R4_A1g00078	-2.05870154819643
MvSl-1064-A1-R4_A1g00095	-2.08940061412686
MvSl-1064-A1-R4_A1g00109	-1.98809476185481
MvSl-1064-A1-R4_A1g00121	-0.951450966029952
MvSl-1064-A1-R4_A1g00144	-0.549870523083206
MvSl-1064-A1-R4_A1g00145	-2.56140627628558
MvSl-1064-A1-R4_A1g00146	-2.4063230538056
MvSl-1064-A1-R4_A1g00169	-1.54591944172396
MvSl-1064-A1-R4_A1g00181	-1.23847218076196
MvSl-1064-A1-R4_A1g00186	-1.30867517839275
MvSl-1064-A1-R4_A1g00191	-0.999240635646605
MvSl-1064-A1-R4_A1g00210	-1.01163471173076
MvSl-1064-A1-R4_A1g00230	-1.49341682421156
MvSl-1064-A1-R4_A1g00242	-1.22352913689956
MvSl-1064-A1-R4_A1g00245	-1.23139701802112
MvSl-1064-A1-R4_A1g00252	-1.03604965721082
MvSl-1064-A1-R4_A1g00270	-0.913905236010333
MvSl-1064-A1-R4_A1g00277	-1.41401505964435
MvSl-1064-A1-R4_A1g00292	-0.536884075392649
MvSl-1064-A1-R4_A1g00307	-0.666591076331064
