gene	logFC
MvSl-1064-A2-R4_A2g00001	-1.84040354242887
MvSl-1064-A2-R4_A2g00003	-1.29534651408989
MvSl-1064-A2-R4_A2g00007	-0.555888424627432
MvSl-1064-A2-R4_A2g00014	-2.43941046248243
MvSl-1064-A2-R4_A2g00015	-3.24211048600614
MvSl-1064-A2-R4_A2g00016	-2.36321947079148
MvSl-1064-A2-R4_A2g00019	-3.09243557886269
MvSl-1064-A2-R4_A2g00020	-4.24236671273385
MvSl-1064-A2-R4_A2g00021	-3.65285679108744
MvSl-1064-A2-R4_A2g00023	-1.35535487167474
MvSl-1064-A2-R4_A2g00024	-10.9645684228242
MvSl-1064-A2-R4_A2g00025	-2.2329146357546
MvSl-1064-A2-R4_A2g00026	-0.755825013543089
MvSl-1064-A2-R4_A2g00028	-1.20481980469191
MvSl-1064-A2-R4_A2g00031	-5.2173253565429
MvSl-1064-A2-R4_A2g00033	-1.14239777655086
MvSl-1064-A2-R4_A2g00035	-3.62516615425955
MvSl-1064-A2-R4_A2g00039	-0.695140833679161
MvSl-1064-A2-R4_A2g00046	-1.02420248826201
MvSl-1064-A2-R4_A2g00052	-4.18852957210344
MvSl-1064-A2-R4_A2g00053	-0.655103538247267
MvSl-1064-A2-R4_A2g00063	-0.595167555202892
MvSl-1064-A2-R4_A2g00064	-0.540589197960561
MvSl-1064-A2-R4_A2g00065	-1.27060094205071
MvSl-1064-A2-R4_A2g00067	-8.50196003129158
MvSl-1064-A2-R4_A2g00068	-3.71731524159747
MvSl-1064-A2-R4_A2g00071	-1.37483105026154
MvSl-1064-A2-R4_A2g00072	-0.488708894962113
MvSl-1064-A2-R4_A2g00080	-0.842511850723118
MvSl-1064-A2-R4_A2g00081	-4.95850390434226
MvSl-1064-A2-R4_A2g00099	-1.73016800134398
MvSl-1064-A2-R4_A2g00110	-1.73016859172571
MvSl-1064-A2-R4_A2g00116	-1.33233193322531
MvSl-1064-A2-R4_A2g00117	-3.86312440593109
MvSl-1064-A2-R4_A2g00118	-1.54942291299922
