gene	logFC
MvSl-1064-A1-R4_A1g00003	-1.18309001563519
MvSl-1064-A1-R4_A1g00019	-2.39751660721526
MvSl-1064-A1-R4_A1g00020	-2.29327097672366
MvSl-1064-A1-R4_A1g00021	-1.88413833617723
MvSl-1064-A1-R4_A1g00023	-1.66122434532164
MvSl-1064-A1-R4_A1g00024	-9.62735333467331
MvSl-1064-A1-R4_A1g00026	-0.576532372861948
MvSl-1064-A1-R4_A1g00028	-2.05544456770537
MvSl-1064-A1-R4_A1g00029	-1.07151267308931
MvSl-1064-A1-R4_A1g00031	-4.93650637146904
MvSl-1064-A1-R4_A1g00033	-1.66310124879761
MvSl-1064-A1-R4_A1g00035	-2.20456965242673
MvSl-1064-A1-R4_A1g00046	-1.05389842289512
MvSl-1064-A1-R4_A1g00052	-2.66567629330019
MvSl-1064-A1-R4_A1g00063	-0.567097192231356
MvSl-1064-A1-R4_A1g00065	-1.1732224353975
MvSl-1064-A1-R4_A1g00067	-7.67066310174753
MvSl-1064-A1-R4_A1g00068	-4.67146323305538
MvSl-1064-A1-R4_A1g00071	-0.95263503398674
MvSl-1064-A1-R4_A1g00080	-1.00204317659091
MvSl-1064-A1-R4_A1g00081	-3.5309503582047
MvSl-1064-A1-R4_A1g00107	-2.8854199976833
MvSl-1064-A1-R4_A1g00108	-1.12130026410955
MvSl-1064-A1-R4_A1g00110	-0.914398432344053
MvSl-1064-A1-R4_A1g00113	-1.68274147866422
MvSl-1064-A1-R4_A1g00155	-1.06792692919669
MvSl-1064-A1-R4_A1g00163	-4.44432654693081
MvSl-1064-A1-R4_A1g00184	-0.915245103515565
MvSl-1064-A1-R4_A1g00209	-0.871292451942479
MvSl-1064-A1-R4_A1g00211	-0.975322667342562
MvSl-1064-A1-R4_A1g00240	-0.926907401144688
MvSl-1064-A1-R4_A1g00241	-0.569666151177604
MvSl-1064-A1-R4_A1g00246	-0.859652681298825
MvSl-1064-A1-R4_A1g00254	-0.664167390638083
MvSl-1064-A1-R4_A1g00280	-0.968553499214229
MvSl-1064-A1-R4_A1g00311	-0.703718954796513
MvSl-1064-A1-R4_A1g00326	-11.3102183265785
MvSl-1064-A1-R4_A1g00351	-1.2989757809141
MvSl-1064-A1-R4_A1g00352	-0.587486623490469
MvSl-1064-A1-R4_A1g00374	-3.35418272451622
MvSl-1064-A1-R4_A1g00390	-4.71747772429665
MvSl-1064-A1-R4_A1g00395	-0.557089310435768
MvSl-1064-A1-R4_A1g00400	-2.91162439890962
MvSl-1064-A1-R4_A1g00492	-1.27987380470176
MvSl-1064-A1-R4_A1g00514	-2.40883208475212
MvSl-1064-A1-R4_A1g00517	-5.96866068065705
MvSl-1064-A1-R4_A1g00519	-0.841879368756438
MvSl-1064-A1-R4_A1g00527	-1.61318821244565
MvSl-1064-A1-R4_A1g00528	-0.726927682997243
MvSl-1064-A1-R4_A1g00542	-1.1825828994711
MvSl-1064-A1-R4_A1g00575	-0.754928362779179
MvSl-1064-A1-R4_A1g00624	-0.579656290558304
MvSl-1064-A1-R4_A1g00668	-2.36940872352101
MvSl-1064-A1-R4_A1g00749	-2.6085592791012
MvSl-1064-A1-R4_A1g00750	-1.00025607693141
MvSl-1064-A1-R4_A1g00751	-1.26756165614406
MvSl-1064-A1-R4_A1g00779	-0.709078238191953
MvSl-1064-A1-R4_A1g00840	-0.698192420822249
MvSl-1064-A1-R4_A1g00845	-1.10684445669303
MvSl-1064-A1-R4_A1g00854	-0.549793405618092
MvSl-1064-A1-R4_A1g00921	-0.952991254140471
MvSl-1064-A1-R4_A1g00922	-1.37921051931686
MvSl-1064-A1-R4_A1g00923	-1.45862874712747
MvSl-1064-A1-R4_A1g00959	-1.26660772354435
MvSl-1064-A1-R4_A1g00972	-2.01191488936318
MvSl-1064-A1-R4_A1g00997	-1.45559659547547
MvSl-1064-A1-R4_A1g01127	-2.94961901950612
MvSl-1064-A1-R4_A1g01137	-0.750199119610151
MvSl-1064-A1-R4_A1g01159	-0.728400150073976
MvSl-1064-A1-R4_A1g01160	-0.700822017787213
MvSl-1064-A1-R4_A1g01189	-0.973312401513193
MvSl-1064-A1-R4_A1g01220	-1.59883743005566
MvSl-1064-A1-R4_A1g01261	-1.38115921096107
MvSl-1064-A1-R4_A1g01367	-1.42347703761293
MvSl-1064-A1-R4_A1g01376	-1.15367675430915
MvSl-1064-A1-R4_A1g01413	-1.3168680573701
MvSl-1064-A1-R4_A1g01418	-0.883697309061641
MvSl-1064-A1-R4_A1g01431	-0.871980434273404
MvSl-1064-A1-R4_A1g01441	-0.574477942436575
MvSl-1064-A1-R4_A1g01451	-1.2571705614553
MvSl-1064-A1-R4_A1g01453	-4.28703631837879
MvSl-1064-A1-R4_A1g01465	-4.05235687870421
MvSl-1064-A1-R4_A1g01467	-1.04829745895374
MvSl-1064-A1-R4_A1g01468	-0.819874391947953
MvSl-1064-A1-R4_A1g01477	-0.598295120585463
MvSl-1064-A1-R4_A1g01480	-4.02144796637423
MvSl-1064-A1-R4_A1g01484	-1.53355374721152
MvSl-1064-A1-R4_A1g01486	-2.55581603862863
MvSl-1064-A1-R4_A1g01488	-1.65007818788292
MvSl-1064-A1-R4_A1g01495	-1.85267495034045
MvSl-1064-A1-R4_A1g01496	-1.3210377167569
MvSl-1064-A1-R4_A1g01497	-0.626255701362765
MvSl-1064-A1-R4_A1g01503	-2.58062329250265
MvSl-1064-A1-R4_A1g01508	-1.06056280566323
MvSl-1064-A1-R4_A1g01515	-1.17846924308513
MvSl-1064-A1-R4_C36g01618	-1.06671409514982
MvSl-1064-A1-R4_C41g01660	-8.73558231627756
MvSl-1064-A1-R4_MC01-1g01698	-1.62432964393858
MvSl-1064-A1-R4_MC01-1g01701	-0.681617906958042
MvSl-1064-A1-R4_MC01-1g01707	-1.11126902983201
MvSl-1064-A1-R4_MC01-1g01718	-1.01555070479482
MvSl-1064-A1-R4_MC01-1g01722	-1.38258099493132
MvSl-1064-A1-R4_MC01-1g01735	-1.34386080618075
MvSl-1064-A1-R4_MC01-1g01739	-2.27003067967503
MvSl-1064-A1-R4_MC01-1g01740	-2.03107138844366
MvSl-1064-A1-R4_MC01-1g01742	-0.555067630351094
MvSl-1064-A1-R4_MC01-1g01746	-1.74858230110893
MvSl-1064-A1-R4_MC01-1g01750	-0.916307624194407
MvSl-1064-A1-R4_MC01-1g01757	-2.21740095579392
MvSl-1064-A1-R4_MC01-1g01758	-0.901430495876537
MvSl-1064-A1-R4_MC01-1g01759	-5.34313273818386
MvSl-1064-A1-R4_MC01-1g01760	-3.15479174502816
MvSl-1064-A1-R4_MC01-1g01769	-1.90593465284366
MvSl-1064-A1-R4_MC01-1g01775	-0.895921797079829
MvSl-1064-A1-R4_MC01-1g01776	-2.43856340452805
MvSl-1064-A1-R4_MC01-1g01779	-1.70585036439553
MvSl-1064-A1-R4_MC01-1g01799	-0.665425171682361
MvSl-1064-A1-R4_MC01-1g01802	-0.933764592747785
MvSl-1064-A1-R4_MC01-1g01805	-1.28602246555193
MvSl-1064-A1-R4_MC01-1g01806	-1.21893131707761
MvSl-1064-A1-R4_MC01-1g01820	-1.16232714298136
MvSl-1064-A1-R4_MC01-1g01821	-1.23983554607429
MvSl-1064-A1-R4_MC01-1g01823	-1.16500939911342
MvSl-1064-A1-R4_MC01-1g01827	-2.66427143777365
MvSl-1064-A1-R4_MC01-1g01828	-2.44230247035846
MvSl-1064-A1-R4_MC01-1g01829	-1.40033582902446
MvSl-1064-A1-R4_MC01-1g01830	-0.614338169182371
MvSl-1064-A1-R4_MC01-1g01834	-5.65358959395984
MvSl-1064-A1-R4_MC01-1g01836	-2.33118804468343
MvSl-1064-A1-R4_MC01-1g01839	-4.80892335556577
MvSl-1064-A1-R4_MC01-1g01840	-7.89080327844472
MvSl-1064-A1-R4_MC01-1g01845	-0.780541164372517
MvSl-1064-A1-R4_MC01-1g01853	-1.44637938671566
MvSl-1064-A1-R4_MC01-1g01854	-1.02093433788596
MvSl-1064-A1-R4_MC01-1g01857	-1.19188644192417
MvSl-1064-A1-R4_MC01-1g01861	-1.12971419818912
MvSl-1064-A1-R4_MC01-1g01865	-1.49177029569394
MvSl-1064-A1-R4_MC01-1g01871	-0.825205945283014
MvSl-1064-A1-R4_MC01-1g01875	-2.37616910351677
MvSl-1064-A1-R4_MC01-1g01878	-1.25918153726917
MvSl-1064-A1-R4_MC01-1g01884	-1.60723580982962
MvSl-1064-A1-R4_MC01-1g01885	-1.82608695520187
MvSl-1064-A1-R4_MC01-1g01886	-1.37954494160504
MvSl-1064-A1-R4_MC01-1g01888	-2.21122246631822
MvSl-1064-A1-R4_MC01-1g01892	-4.19371869065532
MvSl-1064-A1-R4_MC01-1g01894	-1.54932304109328
MvSl-1064-A1-R4_MC01-1g01895	-1.10314280097349
MvSl-1064-A1-R4_MC01-1g01897	-0.752807990713835
MvSl-1064-A1-R4_MC01-1g01904	-0.80535901983444
MvSl-1064-A1-R4_MC01-1g01905	-0.492842874775953
MvSl-1064-A1-R4_MC01-1g01909	-2.15725877657961
MvSl-1064-A1-R4_MC01-1g01911	-3.75343516946951
MvSl-1064-A1-R4_MC01-1g01916	-0.575840626937934
MvSl-1064-A1-R4_MC01-1g01918	-0.645803980133358
MvSl-1064-A1-R4_MC01-1g01919	-0.986559399569232
MvSl-1064-A1-R4_MC01-1g01923	-0.679641688598426
MvSl-1064-A1-R4_MC01-1g01929	-0.713928205178177
MvSl-1064-A1-R4_MC01-1g01930	-1.30396532298424
MvSl-1064-A1-R4_MC01-1g01931	-1.2787978215683
MvSl-1064-A1-R4_MC01-1g01932	-1.57989314950873
MvSl-1064-A1-R4_MC01-1g01933	-1.0712579016538
MvSl-1064-A1-R4_MC01-1g01936	-0.658998072966512
MvSl-1064-A1-R4_MC01-1g01943	-1.10971161247647
MvSl-1064-A1-R4_MC01-1g01950	-1.6864063072118
MvSl-1064-A1-R4_MC01-1g01956	-0.919046572685815
MvSl-1064-A1-R4_MC01-1g01957	-1.83862196737417
MvSl-1064-A1-R4_MC01-1g01958	-0.569168185214093
MvSl-1064-A1-R4_MC01-1g01959	-1.00730266472828
MvSl-1064-A1-R4_MC01-1g01960	-0.750827968255002
MvSl-1064-A1-R4_MC01-1g01961	-3.89021028597653
MvSl-1064-A1-R4_MC01-1g01968	-1.29948477924538
MvSl-1064-A1-R4_MC01-1g01970	-3.14929228980235
MvSl-1064-A1-R4_MC01-1g01972	-1.16898742556997
MvSl-1064-A1-R4_MC01-1g01975	-3.45648556374892
MvSl-1064-A1-R4_MC01-1g01978	-2.21464649620507
MvSl-1064-A1-R4_MC01-1g01985	-1.39607020477822
MvSl-1064-A1-R4_MC01-1g01986	-1.55643309761645
MvSl-1064-A1-R4_MC01-1g01988	-1.21827699970809
MvSl-1064-A1-R4_MC01-1g01992	-0.998435844937087
MvSl-1064-A1-R4_MC01-1g01994	-3.20177142758935
MvSl-1064-A1-R4_MC01-1g02002	-0.681088514902836
MvSl-1064-A1-R4_MC01-1g02008	-0.753024843882102
MvSl-1064-A1-R4_MC01-1g02009	-1.06618815720738
MvSl-1064-A1-R4_MC01-1g02010	-1.12610899418047
MvSl-1064-A1-R4_MC01-1g02011	-3.04419977891088
MvSl-1064-A1-R4_MC01-1g02012	-3.30911108989357
MvSl-1064-A1-R4_MC01-1g02019	-5.41569388167496
MvSl-1064-A1-R4_MC01-1g02022	-0.997674533679224
MvSl-1064-A1-R4_MC01-1g02023	-1.19502846285103
MvSl-1064-A1-R4_MC01-1g02024	-0.947591592169124
MvSl-1064-A1-R4_MC01-1g02025	-2.01756888533073
MvSl-1064-A1-R4_MC01-1g02026	-1.58981969084429
MvSl-1064-A1-R4_MC01-1g02030	-0.964862513279097
MvSl-1064-A1-R4_MC01-1g02042	-1.24943728152016
MvSl-1064-A1-R4_MC01-1g02046	-1.84931305760245
MvSl-1064-A1-R4_MC01-1g02048	-0.710309449465059
MvSl-1064-A1-R4_MC01-1g02051	-1.04831365401602
MvSl-1064-A1-R4_MC01-1g02057	-0.800842634188284
MvSl-1064-A1-R4_MC01-1g02058	-0.577095977801035
MvSl-1064-A1-R4_MC01-1g02063	-1.50177968951236
MvSl-1064-A1-R4_MC01-1g02066	-4.19589977178822
MvSl-1064-A1-R4_MC01-1g02068	-0.668193008444361
MvSl-1064-A1-R4_MC01-1g02070	-4.34164294097729
MvSl-1064-A1-R4_MC01-1g02082	-0.875315039654824
MvSl-1064-A1-R4_MC01-1g02097	-0.793567696667018
MvSl-1064-A1-R4_MC01-1g02099	-2.43858962292168
MvSl-1064-A1-R4_MC01-1g02100	-2.94115712669577
MvSl-1064-A1-R4_MC01-1g02102	-0.601892235836981
MvSl-1064-A1-R4_MC01-1g02112	-1.78086921616502
MvSl-1064-A1-R4_MC01-1g02119	-2.79558355224971
MvSl-1064-A1-R4_MC01-1g02122	-1.12619405808523
MvSl-1064-A1-R4_MC01-1g02132	-1.1934688530303
MvSl-1064-A1-R4_MC01-1g02133	-0.929261009074875
MvSl-1064-A1-R4_MC01-1g02134	-1.07331072031133
MvSl-1064-A1-R4_MC01-1g02136	-3.05471573792294
MvSl-1064-A1-R4_MC01-1g02137	-2.42948289048103
MvSl-1064-A1-R4_MC01-1g02141	-0.939635927332871
MvSl-1064-A1-R4_MC01-1g02150	-3.55782376211977
MvSl-1064-A1-R4_MC01-1g02152	-2.63879511153708
MvSl-1064-A1-R4_MC01-1g02156	-1.60872514101513
MvSl-1064-A1-R4_MC01-1g02161	-2.3965715121886
MvSl-1064-A1-R4_MC01-1g02168	-0.933146938132765
MvSl-1064-A1-R4_MC01-1g02176	-1.83341350989392
MvSl-1064-A1-R4_MC01-1g02177	-1.62391395186124
MvSl-1064-A1-R4_MC01-1g02195	-0.612538942665373
MvSl-1064-A1-R4_MC01-1g02196	-1.84067086229433
MvSl-1064-A1-R4_MC01-1g02198	-0.968256729719451
MvSl-1064-A1-R4_MC01-1g02199	-3.24718632120924
MvSl-1064-A1-R4_MC01-1g02202	-3.11924239483427
MvSl-1064-A1-R4_MC01-1g02204	-1.07998233328471
MvSl-1064-A1-R4_MC01-1g02205	-0.826848736915325
MvSl-1064-A1-R4_MC01-1g02212	-4.86456134299932
MvSl-1064-A1-R4_MC01-1g02217	-0.798909778382652
MvSl-1064-A1-R4_MC01-1g02218	-0.652960751521789
MvSl-1064-A1-R4_MC01-1g02223	-0.96367674601332
MvSl-1064-A1-R4_MC01-1g02231	-1.25336412735751
MvSl-1064-A1-R4_MC01-1g02232	-4.47403347454933
MvSl-1064-A1-R4_MC01-1g02234	-0.638840145675699
MvSl-1064-A1-R4_MC01-1g02240	-0.987737328153808
MvSl-1064-A1-R4_MC01-1g02244	-1.51013054674254
