gene	logFC
MvSl-1064-A1-R4_A1g00095	-2.00561908468743
MvSl-1064-A1-R4_A1g00096	-4.13859106808604
MvSl-1064-A1-R4_A1g00117	-1.55877296256604
MvSl-1064-A1-R4_A1g00131	-0.991651278719745
MvSl-1064-A1-R4_A1g00135	-3.14817152065523
MvSl-1064-A1-R4_A1g00139	-1.10302462614839
MvSl-1064-A1-R4_A1g00195	-3.48884735655651
MvSl-1064-A1-R4_A1g00223	-1.39770500547623
MvSl-1064-A1-R4_A1g00224	-2.47042293619061
MvSl-1064-A1-R4_A1g00255	-1.23209898043494
MvSl-1064-A1-R4_A1g00257	-1.28007729906594
MvSl-1064-A1-R4_A1g00267	-5.63789405023666
MvSl-1064-A1-R4_A1g00317	-0.969527872143602
MvSl-1064-A1-R4_A1g00424	-3.09455955040776
MvSl-1064-A1-R4_A1g00429	-1.07917168462678
MvSl-1064-A1-R4_A1g00431	-4.94792458553701
MvSl-1064-A1-R4_A1g00449	-4.44373968290348
MvSl-1064-A1-R4_A1g00450	-2.76577716868851
MvSl-1064-A1-R4_A1g00485	-2.69286059314523
MvSl-1064-A1-R4_A1g00548	-1.2369863421616
MvSl-1064-A1-R4_A1g00588	-4.30997465857618
MvSl-1064-A1-R4_A1g00612	-1.14228232203152
MvSl-1064-A1-R4_A1g00617	-4.13828310727316
MvSl-1064-A1-R4_A1g00619	-2.41317884563746
MvSl-1064-A1-R4_A1g00655	-5.90281347862829
MvSl-1064-A1-R4_A1g00659	-2.19786399528363
MvSl-1064-A1-R4_A1g00686	-1.16772438527068
MvSl-1064-A1-R4_A1g00701	-8.7012588710738
MvSl-1064-A1-R4_A1g00716	-2.10067640608927
MvSl-1064-A1-R4_A1g00717	-3.05510445126757
MvSl-1064-A1-R4_A1g00724	-1.77563363651527
MvSl-1064-A1-R4_A1g00725	-1.39780387968772
MvSl-1064-A1-R4_A1g00748	-1.22680675690985
MvSl-1064-A1-R4_A1g00760	-0.982785737287991
MvSl-1064-A1-R4_A1g00761	-1.42337164640234
MvSl-1064-A1-R4_A1g00762	-1.31797567118012
MvSl-1064-A1-R4_A1g00776	-4.13054608954736
MvSl-1064-A1-R4_A1g00787	-4.45491557317001
MvSl-1064-A1-R4_A1g00813	-4.65808164032089
MvSl-1064-A1-R4_A1g00814	-1.67991222519754
MvSl-1064-A1-R4_A1g00815	-2.83421330144872
MvSl-1064-A1-R4_A1g00863	-0.995267580205455
MvSl-1064-A1-R4_A1g00882	-0.802807947630281
MvSl-1064-A1-R4_A1g00889	-1.37933510633139
MvSl-1064-A1-R4_A1g00896	-7.05986470164199
MvSl-1064-A1-R4_A1g00901	-4.73388695905651
MvSl-1064-A1-R4_A1g00945	-1.37118776497032
MvSl-1064-A1-R4_A1g01001	-2.93584381181655
MvSl-1064-A1-R4_A1g01048	-6.16963545164856
MvSl-1064-A1-R4_A1g01094	-2.55342431404733
MvSl-1064-A1-R4_A1g01114	-6.21732844144153
MvSl-1064-A1-R4_A1g01115	-7.55957586439427
MvSl-1064-A1-R4_A1g01116	-3.81132963769245
MvSl-1064-A1-R4_A1g01117	-7.87935117116414
MvSl-1064-A1-R4_A1g01122	-5.78449608632904
MvSl-1064-A1-R4_A1g01138	-3.77906775671959
MvSl-1064-A1-R4_A1g01141	-1.5570220376899
MvSl-1064-A1-R4_A1g01142	-2.78897400692536
MvSl-1064-A1-R4_A1g01191	-1.2391072459406
MvSl-1064-A1-R4_A1g01193	-0.788012968578303
MvSl-1064-A1-R4_A1g01207	-3.712590814718
MvSl-1064-A1-R4_A1g01221	-7.82583556115692
MvSl-1064-A1-R4_A1g01233	-1.96349236321706
MvSl-1064-A1-R4_A1g01248	-3.83630463737622
MvSl-1064-A1-R4_A1g01249	-1.45795984439526
MvSl-1064-A1-R4_A1g01284	-2.70935563392117
MvSl-1064-A1-R4_A1g01301	-2.21308139327906
MvSl-1064-A1-R4_A1g01306	-5.65445664206068
MvSl-1064-A1-R4_A1g01307	-10.5187419535267
MvSl-1064-A1-R4_A1g01308	-3.48597237044231
MvSl-1064-A1-R4_A1g01323	-4.4446200542367
MvSl-1064-A1-R4_A1g01329	-5.29904498204667
MvSl-1064-A1-R4_A1g01370	-1.22029145463424
MvSl-1064-A1-R4_A1g01371	-2.49216647894326
MvSl-1064-A1-R4_A1g01400	-1.58095508740179
MvSl-1064-A1-R4_A1g01423	-1.98077918355687
MvSl-1064-A1-R4_A1g01430	-1.11642140475307
