gene	FDR
MvSl-1064-A1-R4_A1g00001	0.567997605140317
MvSl-1064-A1-R4_A1g00002	0.523053660584937
MvSl-1064-A1-R4_A1g00003	0.000914777113961243
MvSl-1064-A1-R4_A1g00004	1
MvSl-1064-A1-R4_A1g00005	0.0528230741514259
MvSl-1064-A1-R4_A1g00006	1
MvSl-1064-A1-R4_A1g00007	0.645252611232621
MvSl-1064-A1-R4_A1g00008	0.00234109706841693
MvSl-1064-A1-R4_A1g00009	0.623719942376126
MvSl-1064-A1-R4_A1g00010	1
MvSl-1064-A1-R4_A1g00011	0.0939719125240716
MvSl-1064-A1-R4_A1g00013	0.0592283907977211
MvSl-1064-A1-R4_A1g00014	1
MvSl-1064-A1-R4_A1g00015	1
MvSl-1064-A1-R4_A1g00016	0.110413840226461
MvSl-1064-A1-R4_A1g00017	1
MvSl-1064-A1-R4_A1g00019	0.000415777108184016
MvSl-1064-A1-R4_A1g00020	0.000539543337542863
MvSl-1064-A1-R4_A1g00021	3.09411506051735e-08
MvSl-1064-A1-R4_A1g00023	0.608618592373233
MvSl-1064-A1-R4_A1g00024	0.29639975787263
MvSl-1064-A1-R4_A1g00025	0.0144854874523065
MvSl-1064-A1-R4_A1g00026	0.0960757263114194
MvSl-1064-A1-R4_A1g00027	1
MvSl-1064-A1-R4_A1g00028	0.10558421828554
MvSl-1064-A1-R4_A1g00029	1
MvSl-1064-A1-R4_A1g00030	1
MvSl-1064-A1-R4_A1g00031	9.87450264041012e-36
MvSl-1064-A1-R4_A1g00032	0.0914561550892701
MvSl-1064-A1-R4_A1g00033	0.00183022809217601
MvSl-1064-A1-R4_A1g00035	8.8603972661753e-12
MvSl-1064-A1-R4_A1g00036	0.687952868317631
MvSl-1064-A1-R4_A1g00037	1
MvSl-1064-A1-R4_A1g00039	0.000954113765841004
MvSl-1064-A1-R4_A1g00040	0.0203822103666655
MvSl-1064-A1-R4_A1g00046	0.000286863346147223
MvSl-1064-A1-R4_A1g00047	1
MvSl-1064-A1-R4_A1g00048	0.827590096324629
MvSl-1064-A1-R4_A1g00049	0.79922883693031
MvSl-1064-A1-R4_A1g00050	1
MvSl-1064-A1-R4_A1g00051	0.0880235628553668
MvSl-1064-A1-R4_A1g00052	1
MvSl-1064-A1-R4_A1g00053	0.67706875731745
MvSl-1064-A1-R4_A1g00054	1
MvSl-1064-A1-R4_A1g00055	0.613482736214748
MvSl-1064-A1-R4_A1g00056	0.484346230671144
MvSl-1064-A1-R4_A1g00057	1
MvSl-1064-A1-R4_A1g00058	0.926007459929161
MvSl-1064-A1-R4_A1g00059	1
MvSl-1064-A1-R4_A1g00060	0.157309191293828
MvSl-1064-A1-R4_A1g00061	0.352106480323313
MvSl-1064-A1-R4_A1g00062	0.145972699217701
MvSl-1064-A1-R4_A1g00063	0.998950230714407
MvSl-1064-A1-R4_A1g00064	0.69000590991774
MvSl-1064-A1-R4_A1g00065	1.35204655909752e-07
MvSl-1064-A1-R4_A1g00066	1
MvSl-1064-A1-R4_A1g00067	1.30003181826913e-09
MvSl-1064-A1-R4_A1g00068	0.177918474699167
MvSl-1064-A1-R4_A1g00069	1
MvSl-1064-A1-R4_A1g00070	0.0217490866576599
