gene	logFC
MvSl-1064-A2-R4_A2g00001	-1.8403587834455
MvSl-1064-A2-R4_A2g00003	-1.29524843863443
MvSl-1064-A2-R4_A2g00007	-0.555790711512102
MvSl-1064-A2-R4_A2g00014	-2.43937224962573
MvSl-1064-A2-R4_A2g00015	-3.24208318804358
MvSl-1064-A2-R4_A2g00016	-2.36324309645499
MvSl-1064-A2-R4_A2g00019	-3.092352362377
MvSl-1064-A2-R4_A2g00020	-4.24227914293907
MvSl-1064-A2-R4_A2g00021	-3.65278277347518
MvSl-1064-A2-R4_A2g00023	-1.35528800147565
MvSl-1064-A2-R4_A2g00024	-10.9645399947038
MvSl-1064-A2-R4_A2g00025	-2.23286817048886
MvSl-1064-A2-R4_A2g00026	-0.755727789834972
MvSl-1064-A2-R4_A2g00028	-1.20470073171023
MvSl-1064-A2-R4_A2g00031	-5.21721755589866
MvSl-1064-A2-R4_A2g00033	-1.14228969201172
MvSl-1064-A2-R4_A2g00035	-3.62511884006547
MvSl-1064-A2-R4_A2g00039	-0.695050584977782
MvSl-1064-A2-R4_A2g00046	-1.02409824878503
MvSl-1064-A2-R4_A2g00052	-4.1884632409339
MvSl-1064-A2-R4_A2g00053	-0.655007706577443
MvSl-1064-A2-R4_A2g00063	-0.595068142615269
MvSl-1064-A2-R4_A2g00064	-0.540493915582654
MvSl-1064-A2-R4_A2g00065	-1.27050931305737
MvSl-1064-A2-R4_A2g00067	-8.50190531317276
MvSl-1064-A2-R4_A2g00068	-3.71722522163018
MvSl-1064-A2-R4_A2g00071	-1.37471810592007
MvSl-1064-A2-R4_A2g00072	-0.488624164264097
MvSl-1064-A2-R4_A2g00080	-0.842424518517991
MvSl-1064-A2-R4_A2g00081	-4.95836992921105
MvSl-1064-A2-R4_A2g00099	-1.73013108987426
MvSl-1064-A2-R4_A2g00110	-1.73013167183163
MvSl-1064-A2-R4_A2g00116	-1.33222097408702
MvSl-1064-A2-R4_A2g00117	-3.86297180664687
MvSl-1064-A2-R4_A2g00118	-1.5493193447242
MvSl-1064-A2-R4_A2g00120	-0.973196692012348
MvSl-1064-A2-R4_A2g00123	-2.25888761582028
MvSl-1064-A2-R4_A2g00127	-0.382356068382996
MvSl-1064-A2-R4_A2g00131	-3.42367039770491
MvSl-1064-A2-R4_A2g00132	-3.45988735772546
MvSl-1064-A2-R4_A2g00133	-1.69825530372679
MvSl-1064-A2-R4_A2g00136	-1.4216452985746
MvSl-1064-A2-R4_A2g00152	-2.42597101809298
MvSl-1064-A2-R4_A2g00155	-1.54645588511141
MvSl-1064-A2-R4_A2g00167	-1.16980840766046
MvSl-1064-A2-R4_A2g00168	-1.00916380702977
MvSl-1064-A2-R4_A2g00176	-2.23286244985885
MvSl-1064-A2-R4_A2g00177	-1.19116085437335
MvSl-1064-A2-R4_A2g00178	-0.583987585839045
MvSl-1064-A2-R4_A2g00187	-0.97515399329328
MvSl-1064-A2-R4_A2g00188	-1.63914093890065
MvSl-1064-A2-R4_A2g00189	-0.876267421615237
MvSl-1064-A2-R4_A2g00194	-2.27662398258698
MvSl-1064-A2-R4_A2g00197	-2.67246234973152
MvSl-1064-A2-R4_A2g00202	-3.56139813779786
MvSl-1064-A2-R4_A2g00205	-5.07335023968327
MvSl-1064-A2-R4_A2g00208	-11.012292617002
MvSl-1064-A2-R4_A2g00209	-10.1175447200335
MvSl-1064-A2-R4_A2g00214	-1.51637573574367
MvSl-1064-A2-R4_A2g00215	-1.48014213800121
MvSl-1064-A2-R4_A2g00216	-1.6982228500171
MvSl-1064-A2-R4_A2g00218	-1.2110017700011
MvSl-1064-A2-R4_A2g00219	-2.00101487351207
MvSl-1064-A2-R4_A2g00225	-0.962414845765576
MvSl-1064-A2-R4_A2g00226	-1.76807105906642
MvSl-1064-A2-R4_A2g00227	-1.58895921711855
MvSl-1064-A2-R4_A2g00231	-2.90883276909819
MvSl-1064-A2-R4_A2g00233	-4.82503511736386
MvSl-1064-A2-R4_A2g00235	-1.25242722399297
MvSl-1064-A2-R4_A2g00236	-0.87140891109064
MvSl-1064-A2-R4_A2g00237	-1.10363182403363
MvSl-1064-A2-R4_A2g00238	-7.36682759629376
MvSl-1064-A2-R4_A2g00251	-1.36057465269121
MvSl-1064-A2-R4_A2g00253	-1.76056128827056
MvSl-1064-A2-R4_A2g00266	-1.95948448759632
MvSl-1064-A2-R4_A2g00271	-2.42114096808311
MvSl-1064-A2-R4_A2g00272	-0.942478540427827
MvSl-1064-A2-R4_A2g00282	-3.24611106691635
MvSl-1064-A2-R4_A2g00285	-7.83954225295944
MvSl-1064-A2-R4_A2g00292	-5.39502192911789
MvSl-1064-A2-R4_A2g00294	-1.23121752343569
MvSl-1064-A2-R4_A2g00310	-2.38689622295841
MvSl-1064-A2-R4_A2g00318	-3.20428309920034
MvSl-1064-A2-R4_A2g00322	-3.30803657863428
MvSl-1064-A2-R4_A2g00323	-1.01585797531326
MvSl-1064-A2-R4_A2g00324	-1.13224833580707
MvSl-1064-A2-R4_A2g00325	-2.33449698534398
MvSl-1064-A2-R4_A2g00330	-1.46345000908835
MvSl-1064-A2-R4_A2g00331	-1.584001540226
MvSl-1064-A2-R4_A2g00336	-2.88767635713471
MvSl-1064-A2-R4_A2g00340	-0.943718323012824
MvSl-1064-A2-R4_A2g00344	-2.47965307358158
MvSl-1064-A2-R4_A2g00345	-2.21940033987892
MvSl-1064-A2-R4_A2g00346	-3.77651237101787
MvSl-1064-A2-R4_A2g00352	-2.72711211286251
MvSl-1064-A2-R4_A2g00355	-0.744836296638789
MvSl-1064-A2-R4_A2g00359	-1.51179892249526
MvSl-1064-A2-R4_A2g00362	-5.56011794337648
MvSl-1064-A2-R4_A2g00370	-3.46382579441721
MvSl-1064-A2-R4_A2g00375	-0.675667310271731
MvSl-1064-A2-R4_A2g00380	-4.68673663225616
MvSl-1064-A2-R4_A2g00388	-0.429423902933258
MvSl-1064-A2-R4_A2g00395	-1.54948869075854
MvSl-1064-A2-R4_A2g00400	-5.64435860827273
MvSl-1064-A2-R4_A2g00401	-0.968087629133821
MvSl-1064-A2-R4_A2g00403	-0.752786693660086
MvSl-1064-A2-R4_A2g00404	-2.52287728837942
MvSl-1064-A2-R4_A2g00405	-0.997411042583053
MvSl-1064-A2-R4_A2g00409	-1.39691495779482
MvSl-1064-A2-R4_A2g00410	-2.66053918099937
MvSl-1064-A2-R4_A2g00425	-1.49926792619992
MvSl-1064-A2-R4_A2g00426	-4.79834155842709
MvSl-1064-A2-R4_A2g00437	-1.8135582811091
MvSl-1064-A2-R4_A2g00451	-1.28222085786713
MvSl-1064-A2-R4_A2g00452	-0.669306993200019
MvSl-1064-A2-R4_A2g00455	-4.8654804231398
MvSl-1064-A2-R4_A2g00456	-0.658594927417919
MvSl-1064-A2-R4_A2g00469	-1.29099579198403
MvSl-1064-A2-R4_A2g00479	-1.29099579021261
MvSl-1064-A2-R4_A2g00483	-0.833017097332803
MvSl-1064-A2-R4_A2g00488	-1.29099566197068
MvSl-1064-A2-R4_A2g00494	-1.0906731534925
MvSl-1064-A2-R4_A2g00495	-4.2113608551192
MvSl-1064-A2-R4_A2g00501	-1.52853245638429
MvSl-1064-A2-R4_A2g00502	-1.72828075761498
MvSl-1064-A2-R4_A2g00503	-1.94085551788078
MvSl-1064-A2-R4_A2g00504	-1.64152624760964
MvSl-1064-A2-R4_A2g00505	-1.76409455837803
MvSl-1064-A2-R4_A2g00509	-1.56818201403603
MvSl-1064-A2-R4_A2g00511	-1.03945534219743
MvSl-1064-A2-R4_A2g00514	-0.966473880480253
MvSl-1064-A2-R4_A2g00525	-1.98310820086774
MvSl-1064-A2-R4_A2g00528	-3.96854576602559
MvSl-1064-A2-R4_A2g00536	-0.893459753549031
MvSl-1064-A2-R4_A2g00537	-1.39533717829324
MvSl-1064-A2-R4_A2g00541	-0.958983307288521
MvSl-1064-A2-R4_A2g00542	-1.38607008775548
MvSl-1064-A2-R4_A2g00543	-2.31449123686607
MvSl-1064-A2-R4_A2g00548	-0.779943999827144
MvSl-1064-A2-R4_A2g00549	-2.75995478813383
MvSl-1064-A2-R4_A2g00550	-2.32045423878739
MvSl-1064-A2-R4_A2g00558	-8.4392245370556
MvSl-1064-A2-R4_A2g00559	-0.771247679667306
MvSl-1064-A2-R4_A2g00565	-1.04423368545983
MvSl-1064-A2-R4_A2g00568	-6.92976453867711
MvSl-1064-A2-R4_A2g00569	-1.52557704955312
MvSl-1064-A2-R4_A2g00570	-0.731968271464382
MvSl-1064-A2-R4_A2g00572	-4.10525323219645
MvSl-1064-A2-R4_A2g00574	-1.45795772511363
MvSl-1064-A2-R4_A2g00575	-4.35269612625556
MvSl-1064-A2-R4_A2g00576	-4.37034545831175
MvSl-1064-A2-R4_A2g00577	-1.08889659498257
MvSl-1064-A2-R4_A2g00578	-0.883954008264024
MvSl-1064-A2-R4_A2g00581	-1.6988094568131
MvSl-1064-A2-R4_A2g00615	-1.73886861250014
MvSl-1064-A2-R4_A2g00619	-4.33157476906146
MvSl-1064-A2-R4_A2g00621	-2.35438809108438
MvSl-1064-A2-R4_A2g00622	-3.51303726095906
MvSl-1064-A2-R4_A2g00625	-3.57361873944642
MvSl-1064-A2-R4_A2g00627	-5.51537100579949
MvSl-1064-A2-R4_A2g00629	-1.20369306576533
MvSl-1064-A2-R4_A2g00638	-4.47747679144234
MvSl-1064-A2-R4_A2g00639	-4.62171229605222
MvSl-1064-A2-R4_A2g00643	-0.685550270633015
MvSl-1064-A2-R4_A2g00645	-1.07344818843727
MvSl-1064-A2-R4_A2g00648	-8.58866781227493
MvSl-1064-A2-R4_A2g00651	-3.67724718501042
MvSl-1064-A2-R4_A2g00652	-9.47119903991483
MvSl-1064-A2-R4_A2g00662	-3.22909242203256
MvSl-1064-A2-R4_A2g00664	-3.45906659168889
MvSl-1064-A2-R4_A2g00665	-1.86540920816008
MvSl-1064-A2-R4_A2g00667	-2.13331936627272
MvSl-1064-A2-R4_A2g00673	-0.900852596097598
MvSl-1064-A2-R4_A2g00679	-1.07988183371507
MvSl-1064-A2-R4_A2g00683	-0.913119971567083
