gene	logFC
MvSl-1064-A2-R4_A2g00004	-1.04159691642152
MvSl-1064-A2-R4_A2g00005	-0.41450937985661
MvSl-1064-A2-R4_A2g00006	-1.68348086557637
MvSl-1064-A2-R4_A2g00010	-1.21476195834349
MvSl-1064-A2-R4_A2g00013	-0.514285539443184
MvSl-1064-A2-R4_A2g00029	-1.71114454248605
MvSl-1064-A2-R4_A2g00030	-1.37242247175457
MvSl-1064-A2-R4_A2g00037	-1.60413043603867
MvSl-1064-A2-R4_A2g00050	-2.28879712869416
MvSl-1064-A2-R4_A2g00051	-0.760395986307439
MvSl-1064-A2-R4_A2g00052	-1.28625823625959
MvSl-1064-A2-R4_A2g00054	-1.64347749424644
MvSl-1064-A2-R4_A2g00057	-0.774113862806609
MvSl-1064-A2-R4_A2g00059	-0.904114014056126
MvSl-1064-A2-R4_A2g00062	-0.52812965177982
MvSl-1064-A2-R4_A2g00066	-1.7067457873354
MvSl-1064-A2-R4_A2g00069	-1.37307349434637
MvSl-1064-A2-R4_A2g00077	-0.802354899980908
MvSl-1064-A2-R4_A2g00078	-2.82922153298559
MvSl-1064-A2-R4_A2g00079	-1.89696246997464
MvSl-1064-A2-R4_A2g00119	-2.18236805441273
MvSl-1064-A2-R4_A2g00124	-1.43366828293567
MvSl-1064-A2-R4_A2g00125	-0.879590204328926
MvSl-1064-A2-R4_A2g00126	-0.631898186523748
MvSl-1064-A2-R4_A2g00129	-0.678085381446658
MvSl-1064-A2-R4_A2g00130	-0.477637711745178
MvSl-1064-A2-R4_A2g00146	-3.30673446755528
MvSl-1064-A2-R4_A2g00148	-2.23660473997396
MvSl-1064-A2-R4_A2g00149	-0.642670571296354
MvSl-1064-A2-R4_A2g00153	-0.97135781580416
MvSl-1064-A2-R4_A2g00158	-1.07552751413165
MvSl-1064-A2-R4_A2g00159	-2.62159125663895
MvSl-1064-A2-R4_A2g00163	-0.88647990991037
MvSl-1064-A2-R4_A2g00166	-1.42333364516974
MvSl-1064-A2-R4_A2g00169	-1.0635780957445
MvSl-1064-A2-R4_A2g00172	-1.08176761405785
MvSl-1064-A2-R4_A2g00179	-2.10789050026409
MvSl-1064-A2-R4_A2g00182	-3.65587675706803
MvSl-1064-A2-R4_A2g00186	-1.59863617562049
MvSl-1064-A2-R4_A2g00192	-1.17008922883484
MvSl-1064-A2-R4_A2g00196	-1.15787992661157
MvSl-1064-A2-R4_A2g00203	-0.384286184125571
MvSl-1064-A2-R4_A2g00204	-1.17329334388228
MvSl-1064-A2-R4_A2g00205	-1.47827376559271
MvSl-1064-A2-R4_A2g00230	-1.06288523882682
MvSl-1064-A2-R4_A2g00239	-0.769091670839279
MvSl-1064-A2-R4_A2g00254	-0.610384741225674
MvSl-1064-A2-R4_A2g00258	-1.38682928090155
MvSl-1064-A2-R4_A2g00288	-1.13349258353285
MvSl-1064-A2-R4_A2g00298	-1.36619978579121
MvSl-1064-A2-R4_A2g00300	-3.51934164790729
MvSl-1064-A2-R4_A2g00301	-2.79389187214317
MvSl-1064-A2-R4_A2g00303	-0.877984925030996
MvSl-1064-A2-R4_A2g00328	-1.23723289135144
MvSl-1064-A2-R4_A2g00365	-1.76179544435029
MvSl-1064-A2-R4_A2g00366	-0.755469991849084
MvSl-1064-A2-R4_A2g00367	-0.904548143205685
MvSl-1064-A2-R4_A2g00369	-3.25737160298703
MvSl-1064-A2-R4_A2g00371	-2.2065530363501
MvSl-1064-A2-R4_A2g00372	-1.5788274185013
MvSl-1064-A2-R4_A2g00374	-0.499727702704426
MvSl-1064-A2-R4_A2g00376	-1.30371077286088
MvSl-1064-A2-R4_A2g00379	-1.35232616605082
MvSl-1064-A2-R4_A2g00383	-0.517626542994202
MvSl-1064-A2-R4_A2g00389	-2.48405998428537
MvSl-1064-A2-R4_A2g00390	-2.24508358564851
MvSl-1064-A2-R4_A2g00393	-0.884221342316974
MvSl-1064-A2-R4_A2g00402	-1.9633757689263
MvSl-1064-A2-R4_A2g00420	-0.812248530286004
MvSl-1064-A2-R4_A2g00444	-0.795288877943468
MvSl-1064-A2-R4_A2g00466	-0.8092701959735
MvSl-1064-A2-R4_A2g00467	-1.70234868264171
MvSl-1064-A2-R4_A2g00477	-1.7023486929951
MvSl-1064-A2-R4_A2g00485	-0.809270202355174
MvSl-1064-A2-R4_A2g00486	-1.70234869043591
MvSl-1064-A2-R4_A2g00506	-4.35697385033744
MvSl-1064-A2-R4_A2g00521	-1.66635273050378
MvSl-1064-A2-R4_A2g00538	-1.07314375882582
MvSl-1064-A2-R4_A2g00551	-1.73074560699939
MvSl-1064-A2-R4_A2g00593	-2.1216629074608
MvSl-1064-A2-R4_A2g00594	-2.21160334301472
MvSl-1064-A2-R4_A2g00597	-0.862570712885225
MvSl-1064-A2-R4_A2g00598	-0.71945281000679
MvSl-1064-A2-R4_A2g00611	-1.97280444635381
MvSl-1064-A2-R4_A2g00613	-1.67064106040316
MvSl-1064-A2-R4_A2g00644	-0.747520696317524
MvSl-1064-A2-R4_A2g00647	-1.14000708012606
MvSl-1064-A2-R4_A2g00670	-1.17619549009836
MvSl-1064-A2-R4_A2g00672	-3.93761842587149
MvSl-1064-A2-R4_A2g00675	-0.994527525071692
MvSl-1064-A2-R4_A2g00676	-1.19764903702717
MvSl-1064-A2-R4_A2g00681	-3.6711806293538
MvSl-1064-A2-R4_A2g00691	-1.66713763320455
MvSl-1064-A2-R4_A2g00699	-1.37703451990265
MvSl-1064-A2-R4_A2g00711	-1.50369238733444
MvSl-1064-A2-R4_A2g00713	-0.857118463151872
MvSl-1064-A2-R4_A2g00716	-2.05823517136861
MvSl-1064-A2-R4_A2g00732	-0.557811629085722
MvSl-1064-A2-R4_A2g00736	-1.53559299221371
MvSl-1064-A2-R4_A2g00737	-0.785625712587907
MvSl-1064-A2-R4_A2g00746	-0.796300822867632
MvSl-1064-A2-R4_A2g00750	-1.53559294755865
MvSl-1064-A2-R4_A2g00758	-1.03280086748239
MvSl-1064-A2-R4_A2g00759	-0.78351124927894
MvSl-1064-A2-R4_A2g00761	-0.529106260846824
