gene	logFC
MvSl-1064-A1-R4_A1g00013	-0.866754407846655
MvSl-1064-A1-R4_A1g00023	-1.300897414875
MvSl-1064-A1-R4_A1g00024	-7.13867881579896
MvSl-1064-A1-R4_A1g00028	-1.29415213574697
MvSl-1064-A1-R4_A1g00029	-3.41091718980043
MvSl-1064-A1-R4_A1g00030	-2.03597034481983
MvSl-1064-A1-R4_A1g00052	-5.69814156942412
MvSl-1064-A1-R4_A1g00067	-4.64767532359164
MvSl-1064-A1-R4_A1g00068	-3.98831840062199
MvSl-1064-A1-R4_A1g00095	-1.36611496060373
MvSl-1064-A1-R4_A1g00184	-0.970781499686135
MvSl-1064-A1-R4_A1g00188	-1.68584017393146
MvSl-1064-A1-R4_A1g00195	-2.8262332592911
MvSl-1064-A1-R4_A1g00206	-6.52838459246902
MvSl-1064-A1-R4_A1g00224	-1.75544368717111
MvSl-1064-A1-R4_A1g00230	-0.866725559424489
MvSl-1064-A1-R4_A1g00242	-0.635795587977111
MvSl-1064-A1-R4_A1g00246	-0.936915331874778
MvSl-1064-A1-R4_A1g00256	-2.12188994175443
MvSl-1064-A1-R4_A1g00283	-1.46941915264393
MvSl-1064-A1-R4_A1g00326	-11.302113771796
MvSl-1064-A1-R4_A1g00349	-1.561540973202
MvSl-1064-A1-R4_A1g00367	-0.828510919543389
MvSl-1064-A1-R4_A1g00390	-3.83399591739696
MvSl-1064-A1-R4_A1g00400	-0.848373002957275
MvSl-1064-A1-R4_A1g00404	-1.00231513696687
MvSl-1064-A1-R4_A1g00430	-1.76460494228378
MvSl-1064-A1-R4_A1g00431	-4.29817964625467
MvSl-1064-A1-R4_A1g00444	-0.997271200686616
MvSl-1064-A1-R4_A1g00450	-2.12879335853789
MvSl-1064-A1-R4_A1g00546	-3.78030625319642
MvSl-1064-A1-R4_A1g00562	-1.16025816292632
MvSl-1064-A1-R4_A1g00591	-2.74896194038906
MvSl-1064-A1-R4_A1g00592	-6.25395937012604
MvSl-1064-A1-R4_A1g00598	-1.99525603512471
MvSl-1064-A1-R4_A1g00642	-5.1062446330647
MvSl-1064-A1-R4_A1g00659	-1.52717177912091
MvSl-1064-A1-R4_A1g00668	-0.830293698246985
MvSl-1064-A1-R4_A1g00700	-1.03105698016592
MvSl-1064-A1-R4_A1g00716	-1.46132375215618
MvSl-1064-A1-R4_A1g00717	-2.43886066092416
MvSl-1064-A1-R4_A1g00718	-1.29927067856679
MvSl-1064-A1-R4_A1g00724	-1.12882856201605
MvSl-1064-A1-R4_A1g00745	-1.29190317339895
MvSl-1064-A1-R4_A1g00749	-1.24146197278198
MvSl-1064-A1-R4_A1g00775	-2.58643890847056
MvSl-1064-A1-R4_A1g00776	-3.43534111846241
MvSl-1064-A1-R4_A1g00778	-0.911946566951992
MvSl-1064-A1-R4_A1g00787	-3.83518617303469
MvSl-1064-A1-R4_A1g00796	-2.69817478401367
MvSl-1064-A1-R4_A1g00812	-1.04103487316693
MvSl-1064-A1-R4_A1g00813	-4.02006362850505
MvSl-1064-A1-R4_A1g00814	-1.04563257677466
MvSl-1064-A1-R4_A1g00815	-2.22975474954848
MvSl-1064-A1-R4_A1g00854	-0.870247515093812
MvSl-1064-A1-R4_A1g00855	-0.941655098589964
MvSl-1064-A1-R4_A1g00856	-1.32044529071492
MvSl-1064-A1-R4_A1g00886	-1.14361341624968
MvSl-1064-A1-R4_A1g00896	-6.44271441121624
MvSl-1064-A1-R4_A1g00940	-1.09607573652122
MvSl-1064-A1-R4_A1g00955	-2.02788284587036
MvSl-1064-A1-R4_A1g00974	-1.37176034595113
MvSl-1064-A1-R4_A1g00979	-1.96515044127576
MvSl-1064-A1-R4_A1g00995	-1.31898098687149
MvSl-1064-A1-R4_A1g01001	-2.33135491648252
MvSl-1064-A1-R4_A1g01025	-1.58832501522947
MvSl-1064-A1-R4_A1g01114	-5.6205770159712
MvSl-1064-A1-R4_A1g01127	-1.31975817139947
MvSl-1064-A1-R4_A1g01135	-1.12031598395068
MvSl-1064-A1-R4_A1g01138	-3.12473953362185
MvSl-1064-A1-R4_A1g01142	-2.18306185150512
MvSl-1064-A1-R4_A1g01162	-4.85339763961092
MvSl-1064-A1-R4_A1g01163	-2.84267633620907
MvSl-1064-A1-R4_A1g01189	-0.745792840112379
MvSl-1064-A1-R4_A1g01220	-2.2342464996923
MvSl-1064-A1-R4_A1g01221	-7.25712886369506
MvSl-1064-A1-R4_A1g01284	-2.09203551339962
MvSl-1064-A1-R4_A1g01285	-2.73078943222595
MvSl-1064-A1-R4_A1g01287	-6.93763383677252
MvSl-1064-A1-R4_A1g01290	-0.804946286855734
MvSl-1064-A1-R4_A1g01291	-0.738574164029447
MvSl-1064-A1-R4_A1g01302	-1.80815727985366
MvSl-1064-A1-R4_A1g01306	-4.98492463287495
MvSl-1064-A1-R4_A1g01307	-9.89610338054812
MvSl-1064-A1-R4_A1g01308	-2.83152658135934
MvSl-1064-A1-R4_A1g01321	-4.3732364540035
MvSl-1064-A1-R4_A1g01329	-4.66896472938089
MvSl-1064-A1-R4_A1g01354	-1.1337530284796
MvSl-1064-A1-R4_A1g01355	-2.10932041078198
MvSl-1064-A1-R4_A1g01371	-1.82521881194893
MvSl-1064-A1-R4_A1g01436	-1.63712719546276
MvSl-1064-A1-R4_A1g01440	-0.64728847736693
MvSl-1064-A1-R4_A1g01484	-1.01559565000956
MvSl-1064-A1-R4_A1g01495	-0.854386210204606
MvSl-1064-A1-R4_A1g01496	-1.32370242010244
MvSl-1064-A1-R4_A1g01497	-0.906340867035855
MvSl-1064-A1-R4_A1g01515	-1.24464850219172
MvSl-1064-A1-R4_C36g01622	-1.89503244022341
MvSl-1064-A1-R4_MC01-1g01719	-1.03750727161134
MvSl-1064-A1-R4_MC01-1g01729	-0.968623746216586
MvSl-1064-A1-R4_MC01-1g01757	-1.86598108566222
MvSl-1064-A1-R4_MC01-1g01758	-0.840230676846651
MvSl-1064-A1-R4_MC01-1g01759	-5.37584398108874
MvSl-1064-A1-R4_MC01-1g01760	-4.87000382135323
MvSl-1064-A1-R4_MC01-1g01783	-1.69776201480718
MvSl-1064-A1-R4_MC01-1g01805	-0.879414326975643
MvSl-1064-A1-R4_MC01-1g01834	-3.02193185386168
MvSl-1064-A1-R4_MC01-1g01836	-2.90678897385881
MvSl-1064-A1-R4_MC01-1g01839	-4.89688416846745
MvSl-1064-A1-R4_MC01-1g01840	-2.67180879410832
MvSl-1064-A1-R4_MC01-1g01890	-1.07849766557905
MvSl-1064-A1-R4_MC01-1g01892	-3.96551337354231
MvSl-1064-A1-R4_MC01-1g01896	-0.952267874681838
MvSl-1064-A1-R4_MC01-1g01911	-1.5066866376244
MvSl-1064-A1-R4_MC01-1g01912	-0.789300219070408
MvSl-1064-A1-R4_MC01-1g01917	-0.690900619951919
MvSl-1064-A1-R4_MC01-1g01923	-1.18581169872155
MvSl-1064-A1-R4_MC01-1g01934	-0.630506011993041
MvSl-1064-A1-R4_MC01-1g01936	-0.681600437733818
MvSl-1064-A1-R4_MC01-1g01956	-0.884177451135633
MvSl-1064-A1-R4_MC01-1g01970	-2.0135811627878
MvSl-1064-A1-R4_MC01-1g01975	-2.81899859768444
MvSl-1064-A1-R4_MC01-1g01978	-1.68920760261708
MvSl-1064-A1-R4_MC01-1g01994	-2.72701207966882
MvSl-1064-A1-R4_MC01-1g02002	-1.11684161937658
MvSl-1064-A1-R4_MC01-1g02004	-2.42212857233962
MvSl-1064-A1-R4_MC01-1g02005	-2.25298207042172
MvSl-1064-A1-R4_MC01-1g02011	-1.0892666537155
MvSl-1064-A1-R4_MC01-1g02020	-1.21957679787057
MvSl-1064-A1-R4_MC01-1g02022	-0.929890013627511
MvSl-1064-A1-R4_MC01-1g02026	-0.935512421048563
MvSl-1064-A1-R4_MC01-1g02045	-1.24347712941387
MvSl-1064-A1-R4_MC01-1g02060	-1.40040653315882
MvSl-1064-A1-R4_MC01-1g02089	-1.09709091100057
MvSl-1064-A1-R4_MC01-1g02122	-0.890638963877323
MvSl-1064-A1-R4_MC01-1g02150	-0.953603427093608
MvSl-1064-A1-R4_MC01-1g02157	-1.06243508253036
MvSl-1064-A1-R4_MC01-1g02161	-2.26875472081509
MvSl-1064-A1-R4_MC01-1g02178	-1.38744258432404
MvSl-1064-A1-R4_MC01-1g02181	-0.690953657440818
MvSl-1064-A1-R4_MC01-1g02199	-0.900619703483219
