gene	logFC
MvSl-1064-A1-R4_A1g00003	-1.12529277990075
MvSl-1064-A1-R4_A1g00019	-2.34856463978223
MvSl-1064-A1-R4_A1g00020	-2.23412486847506
MvSl-1064-A1-R4_A1g00021	-1.82777013881416
MvSl-1064-A1-R4_A1g00023	-1.60412374837164
MvSl-1064-A1-R4_A1g00024	-9.62183585706804
MvSl-1064-A1-R4_A1g00028	-2.00072917613711
MvSl-1064-A1-R4_A1g00029	-1.02463513374562
MvSl-1064-A1-R4_A1g00031	-4.88541108558035
MvSl-1064-A1-R4_A1g00033	-1.61020381999232
MvSl-1064-A1-R4_A1g00035	-2.14859962523091
MvSl-1064-A1-R4_A1g00046	-1.00129955493806
MvSl-1064-A1-R4_A1g00052	-2.60818982727801
MvSl-1064-A1-R4_A1g00065	-1.12104113418103
MvSl-1064-A1-R4_A1g00067	-7.62426042456864
MvSl-1064-A1-R4_A1g00068	-4.62149976466383
MvSl-1064-A1-R4_A1g00071	-0.897572276697624
MvSl-1064-A1-R4_A1g00080	-0.951346687101533
MvSl-1064-A1-R4_A1g00081	-3.47629819832006
MvSl-1064-A1-R4_A1g00092	-3.94593057039167
MvSl-1064-A1-R4_A1g00099	-1.41826331816668
MvSl-1064-A1-R4_A1g00107	-2.83965772955268
MvSl-1064-A1-R4_A1g00108	-1.06616588123364
MvSl-1064-A1-R4_A1g00110	-0.862916364096118
MvSl-1064-A1-R4_A1g00113	-1.62688329716817
MvSl-1064-A1-R4_A1g00115	-1.62051355377163
MvSl-1064-A1-R4_A1g00124	-3.34939255510331
MvSl-1064-A1-R4_A1g00128	-2.66335149555896
MvSl-1064-A1-R4_A1g00143	-0.693061285672971
MvSl-1064-A1-R4_A1g00155	-1.01655516583538
MvSl-1064-A1-R4_A1g00160	-0.95342455154163
MvSl-1064-A1-R4_A1g00163	-4.39636124699286
MvSl-1064-A1-R4_A1g00164	-4.33128164340669
MvSl-1064-A1-R4_A1g00170	-1.38557179492965
MvSl-1064-A1-R4_A1g00172	-0.763901928574906
MvSl-1064-A1-R4_A1g00173	-1.86868621425079
MvSl-1064-A1-R4_A1g00184	-0.868399528382686
MvSl-1064-A1-R4_A1g00188	-5.46418502552591
MvSl-1064-A1-R4_A1g00190	-0.805470690755748
MvSl-1064-A1-R4_A1g00192	-1.10217918912098
MvSl-1064-A1-R4_A1g00195	-4.22097624540693
MvSl-1064-A1-R4_A1g00198	-1.23358832066509
MvSl-1064-A1-R4_A1g00200	-2.05002236841425
MvSl-1064-A1-R4_A1g00206	-7.84599838130548
MvSl-1064-A1-R4_A1g00209	-0.817894944260182
MvSl-1064-A1-R4_A1g00211	-0.923492929581227
MvSl-1064-A1-R4_A1g00212	-2.5092033993427
MvSl-1064-A1-R4_A1g00218	-1.82423294090337
MvSl-1064-A1-R4_A1g00219	-1.08302724165587
MvSl-1064-A1-R4_A1g00222	-2.15106607284512
MvSl-1064-A1-R4_A1g00223	-3.99285289583345
MvSl-1064-A1-R4_A1g00224	-3.02142828267082
MvSl-1064-A1-R4_A1g00237	-1.06783728154875
MvSl-1064-A1-R4_A1g00240	-0.873835338829358
MvSl-1064-A1-R4_A1g00241	-0.520330685820138
MvSl-1064-A1-R4_A1g00243	-1.22181816795116
MvSl-1064-A1-R4_A1g00244	-3.08849211691836
MvSl-1064-A1-R4_A1g00246	-0.81140425502992
MvSl-1064-A1-R4_A1g00248	-0.602213482943596
MvSl-1064-A1-R4_A1g00254	-0.612416731075148
MvSl-1064-A1-R4_A1g00256	-1.75593854029206
MvSl-1064-A1-R4_A1g00260	-0.897048878202196
MvSl-1064-A1-R4_A1g00262	-3.01362754671525
MvSl-1064-A1-R4_A1g00271	-1.31041325719943
MvSl-1064-A1-R4_A1g00279	-1.11080605409294
MvSl-1064-A1-R4_A1g00280	-0.917755977293544
MvSl-1064-A1-R4_A1g00283	-2.07261364738932
MvSl-1064-A1-R4_A1g00294	-0.856875927679841
MvSl-1064-A1-R4_A1g00300	-0.764646816053357
MvSl-1064-A1-R4_A1g00311	-0.654587559878106
MvSl-1064-A1-R4_A1g00326	-11.3021390505848
MvSl-1064-A1-R4_A1g00339	-0.959546807299786
MvSl-1064-A1-R4_A1g00346	-0.842271424014441
MvSl-1064-A1-R4_A1g00348	-2.55487681059907
MvSl-1064-A1-R4_A1g00349	-11.206608621482
MvSl-1064-A1-R4_A1g00351	-1.24705842243916
MvSl-1064-A1-R4_A1g00355	-0.908959243696658
MvSl-1064-A1-R4_A1g00358	-1.80204280103159
MvSl-1064-A1-R4_A1g00366	-0.658466876591194
MvSl-1064-A1-R4_A1g00374	-3.29703849232586
MvSl-1064-A1-R4_A1g00377	-1.5443000560279
MvSl-1064-A1-R4_A1g00390	-4.66832283731138
MvSl-1064-A1-R4_A1g00400	-2.8580233994745
MvSl-1064-A1-R4_A1g00408	-1.16525419809562
MvSl-1064-A1-R4_A1g00411	-2.5910455388516
MvSl-1064-A1-R4_A1g00429	-2.51024868826218
MvSl-1064-A1-R4_A1g00430	-3.4748439360567
MvSl-1064-A1-R4_A1g00431	-3.66456170812668
MvSl-1064-A1-R4_A1g00435	-1.16025511597524
MvSl-1064-A1-R4_A1g00442	-2.45314399620416
MvSl-1064-A1-R4_A1g00444	-1.56183838755487
MvSl-1064-A1-R4_A1g00454	-3.0903699596079
MvSl-1064-A1-R4_A1g00462	-0.872128200557184
MvSl-1064-A1-R4_A1g00480	-1.55740233702534
MvSl-1064-A1-R4_A1g00492	-1.2247497834509
MvSl-1064-A1-R4_A1g00498	-1.30420019812911
MvSl-1064-A1-R4_A1g00508	-8.30147663622052
MvSl-1064-A1-R4_A1g00514	-2.35831051817489
MvSl-1064-A1-R4_A1g00517	-5.91293266515425
MvSl-1064-A1-R4_A1g00519	-0.792724875451498
MvSl-1064-A1-R4_A1g00527	-1.55852634507663
MvSl-1064-A1-R4_A1g00540	-1.67878415993439
MvSl-1064-A1-R4_A1g00542	-1.13298652708491
MvSl-1064-A1-R4_A1g00546	-4.7928795228919
MvSl-1064-A1-R4_A1g00548	-1.23895967620428
MvSl-1064-A1-R4_A1g00551	-1.15187907105763
MvSl-1064-A1-R4_A1g00554	-1.33121846970076
MvSl-1064-A1-R4_A1g00557	-6.18163223892738
MvSl-1064-A1-R4_A1g00562	-1.23381117930479
MvSl-1064-A1-R4_A1g00567	-1.26851733763247
MvSl-1064-A1-R4_A1g00572	-1.80035264892215
MvSl-1064-A1-R4_A1g00575	-0.702229399053844
MvSl-1064-A1-R4_A1g00580	-1.65753809175222
MvSl-1064-A1-R4_A1g00581	-2.46207126406137
MvSl-1064-A1-R4_A1g00584	-0.920158165688346
MvSl-1064-A1-R4_A1g00591	-8.02030057818604
