gene	FDR
MvSl-1064-A1-R4_A1g00001	0.154510962127862
MvSl-1064-A1-R4_A1g00002	0.282103560509418
MvSl-1064-A1-R4_A1g00003	0.00257931068122368
MvSl-1064-A1-R4_A1g00004	1
MvSl-1064-A1-R4_A1g00005	0.315515476714984
MvSl-1064-A1-R4_A1g00006	1
MvSl-1064-A1-R4_A1g00007	0.17768051313181
MvSl-1064-A1-R4_A1g00008	0.249997676910569
MvSl-1064-A1-R4_A1g00009	0.0566717163429435
MvSl-1064-A1-R4_A1g00010	1
MvSl-1064-A1-R4_A1g00011	1
MvSl-1064-A1-R4_A1g00013	0.444265366804822
MvSl-1064-A1-R4_A1g00014	1
MvSl-1064-A1-R4_A1g00015	1
MvSl-1064-A1-R4_A1g00016	1
MvSl-1064-A1-R4_A1g00017	0.0660402170506495
MvSl-1064-A1-R4_A1g00019	1.48145580471792e-07
MvSl-1064-A1-R4_A1g00020	3.95571636981564e-05
MvSl-1064-A1-R4_A1g00021	3.99258857752014e-08
MvSl-1064-A1-R4_A1g00023	0.00142403269977229
MvSl-1064-A1-R4_A1g00024	7.31966291102033e-19
MvSl-1064-A1-R4_A1g00025	0.0931719350501944
MvSl-1064-A1-R4_A1g00026	0.0676974084971136
MvSl-1064-A1-R4_A1g00027	1
MvSl-1064-A1-R4_A1g00028	1.23428522088408e-06
MvSl-1064-A1-R4_A1g00029	0.00145592909531055
MvSl-1064-A1-R4_A1g00030	0.799563894998555
MvSl-1064-A1-R4_A1g00031	2.8439206421052e-31
MvSl-1064-A1-R4_A1g00032	0.190389661150097
MvSl-1064-A1-R4_A1g00033	3.76831899209889e-07
MvSl-1064-A1-R4_A1g00035	3.44165631331455e-10
MvSl-1064-A1-R4_A1g00036	0.670875780939207
MvSl-1064-A1-R4_A1g00037	1
MvSl-1064-A1-R4_A1g00039	0.208142732904541
MvSl-1064-A1-R4_A1g00040	0.608095223780322
MvSl-1064-A1-R4_A1g00046	0.00678323387978587
MvSl-1064-A1-R4_A1g00047	1
MvSl-1064-A1-R4_A1g00048	0.851935979423933
MvSl-1064-A1-R4_A1g00049	0.936435673509053
MvSl-1064-A1-R4_A1g00050	1
MvSl-1064-A1-R4_A1g00051	1
MvSl-1064-A1-R4_A1g00052	3.97221318508525e-10
MvSl-1064-A1-R4_A1g00053	0.285887301887136
MvSl-1064-A1-R4_A1g00054	0.162034986719942
MvSl-1064-A1-R4_A1g00055	0.166786472636455
MvSl-1064-A1-R4_A1g00056	0.936283815805296
MvSl-1064-A1-R4_A1g00057	1
MvSl-1064-A1-R4_A1g00058	0.252299495408209
MvSl-1064-A1-R4_A1g00059	1
MvSl-1064-A1-R4_A1g00060	0.272045686388631
MvSl-1064-A1-R4_A1g00061	0.180188987378495
MvSl-1064-A1-R4_A1g00062	0.144152979120907
MvSl-1064-A1-R4_A1g00063	0.0617875231802563
MvSl-1064-A1-R4_A1g00064	0.429428441846575
MvSl-1064-A1-R4_A1g00065	4.74754346703099e-06
MvSl-1064-A1-R4_A1g00066	1
MvSl-1064-A1-R4_A1g00067	8.71725083792498e-66
MvSl-1064-A1-R4_A1g00068	2.01282455080099e-30
MvSl-1064-A1-R4_A1g00069	0.941589190455779
MvSl-1064-A1-R4_A1g00070	0.758651839881181
MvSl-1064-A1-R4_A1g00071	0.0134149212750964
MvSl-1064-A1-R4_A1g00072	0.761850862819808
MvSl-1064-A1-R4_A1g00073	1
MvSl-1064-A1-R4_A1g00074	1
MvSl-1064-A1-R4_A1g00076	0.898017666786531
MvSl-1064-A1-R4_A1g00077	1
MvSl-1064-A1-R4_A1g00078	1
MvSl-1064-A1-R4_A1g00079	0.89580703547597
MvSl-1064-A1-R4_A1g00080	0.00451854639762976
MvSl-1064-A1-R4_A1g00081	1.36590290732794e-20
MvSl-1064-A1-R4_A1g00087	1
MvSl-1064-A1-R4_A1g00088	1
MvSl-1064-A1-R4_A1g00092	3.3682188830936e-17
MvSl-1064-A1-R4_A1g00093	0.418639499228953
MvSl-1064-A1-R4_A1g00095	0.0650572086116983
MvSl-1064-A1-R4_A1g00099	0.000131209819523169
MvSl-1064-A1-R4_A1g00100	0.341100818021673
MvSl-1064-A1-R4_A1g00101	0.239785569901865
MvSl-1064-A1-R4_A1g00106	0.120255075011968
MvSl-1064-A1-R4_A1g00107	1.49357641380335e-06
MvSl-1064-A1-R4_A1g00108	0.00261528559611822
MvSl-1064-A1-R4_A1g00109	1
MvSl-1064-A1-R4_A1g00110	0.00107284803754846
MvSl-1064-A1-R4_A1g00112	0.676272836454788
MvSl-1064-A1-R4_A1g00113	6.5671242764236e-06
MvSl-1064-A1-R4_A1g00114	0.672444103008956
MvSl-1064-A1-R4_A1g00115	7.37042014320788e-05
MvSl-1064-A1-R4_A1g00117	0.114765190085373
MvSl-1064-A1-R4_A1g00118	0.508494861243891
MvSl-1064-A1-R4_A1g00119	1
MvSl-1064-A1-R4_A1g00120	0.17712221894318
MvSl-1064-A1-R4_A1g00121	1
MvSl-1064-A1-R4_A1g00122	0.387538357400173
MvSl-1064-A1-R4_A1g00124	7.94977791055626e-14
MvSl-1064-A1-R4_A1g00125	1
MvSl-1064-A1-R4_A1g00126	1
MvSl-1064-A1-R4_A1g00127	0.0993545347190646
MvSl-1064-A1-R4_A1g00128	2.50361608022706e-14
MvSl-1064-A1-R4_A1g00130	0.563689000129778
MvSl-1064-A1-R4_A1g00131	0.830476336536505
MvSl-1064-A1-R4_A1g00132	0.557462731324128
MvSl-1064-A1-R4_A1g00134	0.82366631227943
MvSl-1064-A1-R4_A1g00136	0.841936238685199
MvSl-1064-A1-R4_A1g00139	0.252095361526948
MvSl-1064-A1-R4_A1g00142	0.758923087040213
MvSl-1064-A1-R4_A1g00143	0.0156797694157707
MvSl-1064-A1-R4_A1g00144	1
MvSl-1064-A1-R4_A1g00145	1
MvSl-1064-A1-R4_A1g00146	1
MvSl-1064-A1-R4_A1g00149	0.0586906545680678
MvSl-1064-A1-R4_A1g00151	1
MvSl-1064-A1-R4_A1g00152	0.083564730387381
MvSl-1064-A1-R4_A1g00153	0.416148924301934
MvSl-1064-A1-R4_A1g00154	0.558558502600862
MvSl-1064-A1-R4_A1g00155	0.000475392937527587
MvSl-1064-A1-R4_A1g00156	0.314163447093396
MvSl-1064-A1-R4_A1g00157	0.277322914743635
MvSl-1064-A1-R4_A1g00158	0.466096659164685
MvSl-1064-A1-R4_A1g00159	0.324639286005168
MvSl-1064-A1-R4_A1g00160	0.0344063438215139
MvSl-1064-A1-R4_A1g00163	1.16457474048451e-13
MvSl-1064-A1-R4_A1g00164	1.66659500442104e-14
MvSl-1064-A1-R4_A1g00165	0.927650902940446
MvSl-1064-A1-R4_A1g00166	1
MvSl-1064-A1-R4_A1g00167	0.670875780939207
MvSl-1064-A1-R4_A1g00168	0.305951709489984
MvSl-1064-A1-R4_A1g00169	1
MvSl-1064-A1-R4_A1g00170	7.86190980965925e-06
MvSl-1064-A1-R4_A1g00172	0.0384056846693722
MvSl-1064-A1-R4_A1g00173	0.00015006064583877
MvSl-1064-A1-R4_A1g00174	0.198969703850812
MvSl-1064-A1-R4_A1g00175	0.476239724927439
MvSl-1064-A1-R4_A1g00176	0.0834266807709642
MvSl-1064-A1-R4_A1g00178	0.26656486526309
MvSl-1064-A1-R4_A1g00179	0.366539276032913
MvSl-1064-A1-R4_A1g00180	0.840941711274624
