gene	logFC
MvSl-1064-A1-R4_A1g00004	1.14660527423457
MvSl-1064-A1-R4_A1g00006	1.90252942724735
MvSl-1064-A1-R4_A1g00010	2.65937472099899
MvSl-1064-A1-R4_A1g00011	1.63776293612762
MvSl-1064-A1-R4_A1g00014	2.65197312877976
MvSl-1064-A1-R4_A1g00015	2.8072388750497
MvSl-1064-A1-R4_A1g00016	2.49926323361381
MvSl-1064-A1-R4_A1g00027	1.28908982461435
MvSl-1064-A1-R4_A1g00037	1.0214848804211
MvSl-1064-A1-R4_A1g00047	1.05347618928521
MvSl-1064-A1-R4_A1g00050	2.0170720351929
MvSl-1064-A1-R4_A1g00051	1.16420915739859
MvSl-1064-A1-R4_A1g00057	0.818576616524543
MvSl-1064-A1-R4_A1g00059	1.55849723746858
MvSl-1064-A1-R4_A1g00066	1.17564676865664
MvSl-1064-A1-R4_A1g00073	1.62794470243255
MvSl-1064-A1-R4_A1g00074	0.840101155184431
MvSl-1064-A1-R4_A1g00077	1.16598622228626
MvSl-1064-A1-R4_A1g00078	2.57280688747685
MvSl-1064-A1-R4_A1g00087	1.31914151552517
MvSl-1064-A1-R4_A1g00088	1.21839383764255
MvSl-1064-A1-R4_A1g00109	2.33578967147439
MvSl-1064-A1-R4_A1g00119	1.3770822985879
MvSl-1064-A1-R4_A1g00121	1.33963512206309
MvSl-1064-A1-R4_A1g00125	1.03882316292789
MvSl-1064-A1-R4_A1g00126	1.51857381477439
MvSl-1064-A1-R4_A1g00144	0.539718502292712
MvSl-1064-A1-R4_A1g00145	3.49925185979953
MvSl-1064-A1-R4_A1g00146	3.16914376714058
MvSl-1064-A1-R4_A1g00151	1.05274590822944
MvSl-1064-A1-R4_A1g00166	0.850733389201081
MvSl-1064-A1-R4_A1g00169	1.44826418158496
MvSl-1064-A1-R4_A1g00182	0.950051860753345
MvSl-1064-A1-R4_A1g00183	1.23982130715266
MvSl-1064-A1-R4_A1g00186	0.90071747563068
MvSl-1064-A1-R4_A1g00187	1.05727514547521
MvSl-1064-A1-R4_A1g00191	1.93709520682815
MvSl-1064-A1-R4_A1g00197	1.24469898568884
MvSl-1064-A1-R4_A1g00201	0.847558369416142
MvSl-1064-A1-R4_A1g00210	0.889302158674395
MvSl-1064-A1-R4_A1g00216	1.68739611969864
MvSl-1064-A1-R4_A1g00217	0.848088535896543
MvSl-1064-A1-R4_A1g00230	0.626412338784393
MvSl-1064-A1-R4_A1g00235	0.931710965313436
MvSl-1064-A1-R4_A1g00242	0.587456238076663
